t,MSD
4.0,173.26937698823525
8.0,241.52420379761904
12.0,328.31508590361443
16.0,428.6507544390243
20.0,510.3098804444445
24.0,584.8155107124999
28.0,661.4467063797468
32.0,716.5029322051282
36.0,796.8735752337664
40.0,861.0419611973686
44.0,927.2014034933335
48.0,987.3161965810814
52.0,1068.3562780684936
56.0,1154.177375013889
60.0,1249.3222267323947
64.0,1364.4627602
68.0,1497.533251478261
72.0,1634.662309985294
76.0,1753.3375988955227
80.0,1823.7007072727274
84.0,1899.4609032615383
88.0,2009.3768678593754
92.0,2102.3108617301586
96.0,2163.2153553548383
100.0,2201.278132098361
104.0,2221.9325842333333
108.0,2211.823900186441
112.0,2194.641510017241
116.0,2212.8426842807016
120.0,2295.7605770892856
124.0,2393.851077381818
128.0,2487.7920497592595
132.0,2577.5477252641504
136.0,2638.172403153846
140.0,2647.0652195098032
144.0,2632.1109329399997
148.0,2618.639063346939
152.0,2602.2424374999996
156.0,2591.44845861702
160.0,2603.982701934782
164.0,2649.359794022221
168.0,2734.399928954546
172.0,2855.827981906976
