t,MSD
4.0,50.31829496153846
8.0,149.4967390465116
12.0,256.97837932031257
16.0,364.30885740944876
20.0,472.90866026984116
24.0,584.9035263679998
28.0,706.5651905967744
32.0,822.3854990243904
36.0,935.3219557950821
40.0,1060.2298676033058
44.0,1188.7570364833334
48.0,1305.257563932773
52.0,1402.220101364407
56.0,1481.5330888290603
60.0,1550.7964411896555
64.0,1624.5424437304348
68.0,1689.610981140351
72.0,1737.5045343982308
76.0,1789.584047955357
80.0,1848.259804261261
84.0,1909.2768361545452
88.0,1969.4877281926606
92.0,2020.3837003333333
96.0,2063.339446813084
100.0,2106.090413858491
104.0,2142.894219590476
108.0,2167.9916752884615
112.0,2186.7904902233013
116.0,2218.5174465490195
120.0,2249.5466972376234
124.0,2276.0889756
128.0,2279.7820994949498
132.0,2275.456797867347
136.0,2292.516340329897
140.0,2347.0445251979168
144.0,2412.737339757895
148.0,2488.5382169255317
152.0,2586.520384172043
156.0,2692.497426956522
160.0,2793.2198046593408
164.0,2897.9696597333336
168.0,2997.6879972809
172.0,3094.8633970340916
176.0,3193.117762505747
180.0,3295.3389190348844
184.0,3405.219446647059
188.0,3513.5559585238093
192.0,3610.326734614458
196.0,3695.688946536586
200.0,3773.08024762963
204.0,3833.946444625001
208.0,3883.721496177214
212.0,3921.9608755641043
216.0,3945.8421696623373
220.0,3948.615548197368
224.0,3931.4546097066673
228.0,3887.9438132972973
232.0,3814.680189972603
236.0,3720.4007161944446
240.0,3615.4913309436624
244.0,3506.829238971429
248.0,3400.323530072465
252.0,3286.0728798235295
256.0,3166.545003641791
260.0,3054.4219416969695
264.0,2944.7192446153845
