t,MSD
4.0,14.315009048148147
8.0,43.57276959479554
12.0,82.93615045149255
16.0,131.88171238951307
20.0,190.1761025789474
24.0,258.2934015622642
28.0,333.95427083333334
32.0,415.5537754334601
36.0,499.58485132442746
40.0,585.3852588659005
44.0,675.8184030769231
48.0,769.4751647413127
52.0,865.4378051046511
56.0,963.8501857509727
60.0,1063.2629070976564
64.0,1163.3659209058821
68.0,1264.920536854331
72.0,1368.1134189051384
76.0,1473.3795305595238
80.0,1580.326590741036
84.0,1687.4491760400003
88.0,1795.5688553413656
92.0,1905.5967666169358
96.0,2017.4506626315788
100.0,2130.4362859268294
104.0,2240.8576364571427
108.0,2348.4199868155733
112.0,2450.5929689835393
116.0,2546.9543555289256
120.0,2638.3611486390037
124.0,2723.8199042958327
128.0,2802.188665753139
132.0,2874.648028605042
136.0,2943.051195936708
140.0,3008.268979033898
144.0,3069.9339626680853
148.0,3127.5327330213677
152.0,3181.3005685193134
156.0,3229.7278365000006
160.0,3272.9056996580084
164.0,3310.2117123434787
168.0,3340.3782374192137
172.0,3361.4829661447366
176.0,3373.801426555066
180.0,3377.139287836283
184.0,3375.0667514577767
188.0,3366.6433095624993
192.0,3347.188611264574
196.0,3316.5323959999987
200.0,3273.1639710045242
204.0,3221.8174096409093
208.0,3163.8338830867583
212.0,3098.9963098899075
216.0,3029.536973631337
220.0,2958.3511644027785
224.0,2886.0205326511623
228.0,2811.9002742850466
232.0,2737.18951630047
236.0,2664.0503051367923
240.0,2593.3384849905215
244.0,2522.0957135857143
248.0,2455.6525118851673
252.0,2392.0794392596154
256.0,2328.743874425121
260.0,2269.30068123301
264.0,2216.8068620829267
268.0,2170.7792632598043
272.0,2127.835689684729
276.0,2088.237970118812
280.0,2055.788440114428
284.0,2030.00119783
288.0,2006.1600828190954
292.0,1983.8187142777774
296.0,1964.2523920507617
300.0,1947.142026362245
304.0,1929.6295687948718
308.0,1912.9039654999997
312.0,1896.1158630880834
316.0,1880.036364453125
320.0,1866.6677803089008
324.0,1854.5703598315788
328.0,1846.327415005291
332.0,1839.6704790425529
336.0,1837.4285339090907
340.0,1843.9362693225808
344.0,1859.8234701891888
348.0,1881.581324277174
352.0,1912.047246934426
356.0,1956.0348048791207
360.0,2008.520651149171
364.0,2070.51917985
368.0,2144.725219849162
372.0,2226.746087932584
376.0,2311.260922875706
380.0,2398.2568799034084
384.0,2485.555977891429
388.0,2571.320264396551
392.0,2655.8997401156066
396.0,2738.484597017442
400.0,2821.328887573099
404.0,2902.7080558294115
408.0,2983.9475516568045
412.0,3064.8285472023813
416.0,3142.9661838323354
420.0,3221.8770751566276
424.0,3297.3424093515155
428.0,3371.6632622926822
432.0,3441.30256309816
436.0,3504.829885055555
440.0,3565.421605701862
444.0,3622.0544708499992
448.0,3675.9370970125788
452.0,3726.1785604683537
456.0,3768.81282721656
460.0,3805.6496687051294
464.0,3836.1708929870983
468.0,3858.3457640779234
472.0,3868.843446633987
476.0,3867.9988515394743
480.0,3852.830730364239
484.0,3828.901796846667
488.0,3798.18966633557
492.0,3762.289496662163
496.0,3721.9924656054422
500.0,3677.888186205479
504.0,3631.1515162000005
508.0,3582.6884762222217
512.0,3532.0665629580417
516.0,3479.5274003239433
520.0,3425.8200620709217
524.0,3374.0884052285714
528.0,3326.3923802158274
532.0,3276.925916478261
536.0,3225.90545510219
540.0,3174.049037691177
544.0,3120.545664562963
