t,MSD
4.0,19.812687500000003
8.0,59.85389096815287
12.0,111.34865125641024
16.0,171.00652884516126
20.0,238.37206965584417
24.0,311.840046137255
28.0,391.55883560526325
32.0,475.7994611125828
36.0,564.1990984400001
40.0,651.3331603959733
44.0,738.2815185202703
48.0,822.6753551564626
52.0,903.2036916027398
56.0,979.7146094896551
60.0,1053.8000966180557
64.0,1127.9646015104895
68.0,1202.4945843802818
72.0,1277.872737489362
76.0,1354.1343858857142
80.0,1429.7731241870506
84.0,1498.1848476231885
88.0,1568.8918205255477
92.0,1645.0402927426471
96.0,1723.0009428666665
100.0,1803.9749340074627
104.0,1893.1317407293232
108.0,1987.1179494848489
112.0,2079.4428142290076
116.0,2173.5198588461544
120.0,2268.5948124961237
124.0,2364.4464984999995
128.0,2462.933022094488
132.0,2566.3198764365093
136.0,2677.401807832001
140.0,2790.97648117742
144.0,2901.967638585366
148.0,3008.065513721311
152.0,3106.95185307438
156.0,3198.1264300749995
160.0,3279.334397252101
164.0,3349.7865417711864
168.0,3418.9708993675213
172.0,3482.7841422413794
176.0,3540.2903703739134
180.0,3583.692480763158
184.0,3607.299549327434
188.0,3612.1696671607147
192.0,3616.6257612342356
196.0,3611.8369126000007
200.0,3592.440604954128
204.0,3570.5774019814817
208.0,3541.496709766355
212.0,3490.39945704717
216.0,3437.920786895238
220.0,3392.950255932692
224.0,3351.7873618349518
228.0,3309.798004450981
232.0,3269.409791168317
236.0,3230.81176873
240.0,3194.421756666667
244.0,3157.7173959693887
248.0,3115.9461936082475
252.0,3059.478659895833
256.0,2993.0443014421053
260.0,2922.7564428510645
264.0,2834.245437440861
268.0,2737.323497076087
272.0,2633.4619635714284
276.0,2522.5091641222225
280.0,2403.444734101124
284.0,2280.5339101477275
288.0,2157.373194873563
292.0,2032.8902275116277
296.0,1906.7774106941179
300.0,1795.1423001071432
304.0,1693.9939446626508
308.0,1615.5968526707318
312.0,1541.5679763827159
316.0,1480.301186675
320.0,1435.4508895189874
