t,MSD
4.0,14.338510219512193
8.0,41.30500243209876
12.0,72.22382687500001
16.0,104.75768748101265
20.0,139.80851655128208
24.0,174.4242312727273
28.0,209.96607735526317
32.0,247.6485773333333
36.0,286.4584285000002
40.0,324.2057728493151
44.0,362.21932666666675
48.0,401.14863881690144
52.0,435.12730698571437
56.0,463.82096095652184
60.0,485.95548008823533
64.0,502.52068495522394
68.0,517.7194772121213
72.0,534.5390133076924
76.0,550.7485619062501
80.0,565.0303316984129
84.0,577.437653596774
88.0,588.6187446557378
92.0,590.1424601000001
96.0,583.5352642203391
100.0,574.3948021551723
104.0,563.3972578596491
108.0,555.4069054107142
112.0,552.8306973636365
116.0,551.0715515925926
120.0,542.5941353773586
124.0,529.9800030576923
128.0,514.395739764706
132.0,497.09337582000006
136.0,467.5075351836735
140.0,436.19907710416675
144.0,413.53161012765963
148.0,402.1669471739131
152.0,400.8779301555556
156.0,405.68193390909096
160.0,413.4552005348837
164.0,422.03025747619057
168.0,427.3519726829268
