t,MSD
4.0,0.6083046800000036
8.0,1.2653487567567592
12.0,1.9905290136986324
16.0,2.650294250000001
20.0,3.295784492957749
24.0,3.780638600000003
28.0,4.370890884057973
32.0,4.806379485294122
36.0,5.104926402985076
40.0,5.264368393939393
44.0,5.572034569230773
48.0,5.781483906250004
52.0,6.006123079365083
56.0,6.2145932903225845
60.0,6.1974294426229575
64.0,6.217977350000007
68.0,6.422811288135599
72.0,6.636368706896557
76.0,7.042666894736848
80.0,7.5335459642857225
84.0,7.973836490909099
88.0,8.366963277777783
92.0,8.878168056603778
96.0,9.367590346153854
100.0,9.765529509803931
104.0,10.319130640000012
108.0,10.72234648979593
112.0,11.113499229166676
116.0,11.524608489361707
120.0,11.603644239130446
124.0,11.766237400000012
128.0,12.24154384090911
132.0,12.789397023255832
136.0,13.06406116666668
140.0,13.245355731707333
144.0,13.679047900000025
148.0,13.969221102564125
152.0,14.043251105263174
