t,MSD
4.0,56.67520061363635
8.0,165.79502751162795
12.0,301.76923071428575
16.0,458.51453117073197
20.0,621.121881575
24.0,799.208070846154
28.0,986.063733631579
32.0,1170.595010918919
36.0,1342.6819794444446
40.0,1507.2461742857142
44.0,1665.757087
48.0,1805.2721223030303
52.0,1936.0788972812497
56.0,2073.8401358064516
60.0,2228.4890416333333
64.0,2379.8345440000003
68.0,2548.3837392142855
72.0,2752.6013705555547
76.0,2984.3764620769234
80.0,3197.6718042400003
84.0,3391.209115125
88.0,3629.311353739131
