t,MSD
4.0,32.54193130434783
8.0,102.02423372058826
12.0,182.9420175820896
16.0,259.40631086363635
20.0,329.0524972307693
24.0,392.7539496875001
28.0,456.2747162698413
32.0,524.4742454193548
36.0,596.2039431967214
40.0,669.6459294999999
44.0,762.931045338983
48.0,873.5886815517241
52.0,987.8811730526314
56.0,1100.2310529821427
60.0,1211.089397072727
64.0,1323.6500063703702
68.0,1436.5300133773585
72.0,1547.145525326923
76.0,1654.0547802156862
80.0,1763.1430834599998
84.0,1882.648343428571
88.0,2018.7384767708338
92.0,2167.191679914894
96.0,2322.9487683260877
100.0,2478.740444733333
104.0,2635.6055358636363
108.0,2790.7265241395357
112.0,2947.46528697619
116.0,3084.613153243902
120.0,3214.5788563999995
124.0,3358.099073589743
128.0,3536.914545631579
132.0,3737.134891513513
136.0,3935.4507422777774
140.0,4125.566872085714
