t,MSD
4.0,22.401132743362826
8.0,56.56868571428572
12.0,87.30753153153157
16.0,111.07979636363636
20.0,130.30165137614674
24.0,149.22714074074068
28.0,174.1986691588785
32.0,204.18946415094337
36.0,236.18316190476187
40.0,263.6681846153845
44.0,288.3822601941747
48.0,317.3034666666666
52.0,350.25666534653465
56.0,382.7548159999999
60.0,415.28061414141405
64.0,452.75010612244887
68.0,483.79249484536064
72.0,507.79306666666656
76.0,532.4541305263157
80.0,554.5984
84.0,578.5666064516129
88.0,600.4201739130434
92.0,624.5184703296703
96.0,644.9470577777779
100.0,667.0220943820224
104.0,688.579490909091
108.0,712.3132321839081
112.0,732.4838697674418
116.0,752.1460705882351
120.0,773.7246476190475
124.0,803.3588433734938
128.0,839.5351414634146
132.0,876.7614419753087
136.0,911.6928000000001
140.0,941.5718886075949
144.0,975.1105641025639
148.0,1001.0943168831168
152.0,1030.9039157894738
156.0,1056.4293973333333
160.0,1081.504518918919
164.0,1103.3782356164381
168.0,1119.4197333333334
172.0,1134.1535549295772
176.0,1154.8789028571425
180.0,1172.2336463768113
184.0,1181.1900235294115
188.0,1171.2481432835818
192.0,1151.193212121212
196.0,1122.751409230769
200.0,1116.4287999999997
204.0,1123.0971936507933
208.0,1122.5418322580645
212.0,1105.5909770491803
216.0,1082.565973333333
220.0,1057.6774508474573
224.0,1034.4942344827584
228.0,1015.6427228070173
