t,MSD
4.0,8.849692201117318
8.0,23.370009387640444
12.0,41.20360270056496
16.0,59.37843849999999
20.0,76.61980532571425
24.0,92.67006929885055
28.0,104.3194289710982
32.0,111.96939924999995
36.0,115.5399745438596
40.0,117.67278407647055
44.0,120.84629365680473
48.0,124.96873757738092
52.0,129.81566711976046
56.0,136.23300693373494
60.0,145.3338171212121
64.0,158.10683343292683
68.0,170.0811998159509
72.0,180.41900933333332
76.0,188.6655852360248
80.0,196.67398139999995
84.0,206.6065558113207
88.0,215.57124977848093
92.0,223.11289448407632
96.0,229.09327073717935
100.0,234.62400767741937
104.0,239.65304910389614
108.0,245.97208772549018
112.0,252.68874159210526
116.0,259.2661303443708
120.0,265.43637726666674
124.0,270.6088247449664
128.0,275.9616633716216
132.0,281.38563477551025
136.0,287.13750636986293
140.0,293.59488612413793
144.0,299.92002365972235
148.0,306.43299378321683
152.0,313.0851470211268
156.0,319.46631097872347
160.0,325.85495352857134
164.0,329.928812438849
168.0,333.2244674855073
172.0,336.35936610948903
176.0,338.1709999264706
180.0,339.1500267925926
184.0,339.18880866417913
188.0,338.6650494285714
192.0,337.41680071212124
196.0,337.34078405343513
200.0,339.79310503846153
204.0,342.57592885271316
208.0,345.72609932031264
212.0,349.0970586456693
216.0,352.7479215714286
220.0,356.59999436000004
224.0,360.55390724999995
228.0,364.4961053495935
232.0,368.43108120491803
236.0,372.4591962066115
240.0,376.7306822916667
244.0,381.24335757983187
248.0,385.9363792881355
252.0,390.8787324786324
256.0,395.77172049137926
260.0,400.68109126086944
264.0,405.6332303070175
268.0,410.3912442566371
272.0,415.1199791607144
276.0,419.7153992522523
280.0,424.55555148181804
284.0,429.58699343119264
288.0,434.72101626851844
292.0,439.8125571588784
296.0,444.73661089622647
300.0,449.3869818857142
304.0,453.70399297115375
308.0,457.41850005825233
312.0,459.84586031372544
316.0,461.1593820396038
320.0,461.62352394999994
324.0,461.3082878787879
328.0,460.3529873367347
332.0,458.35792001030916
336.0,454.903268
340.0,450.2110614842105
344.0,444.91304102127646
348.0,439.4587054838709
352.0,434.11480594565217
356.0,428.9480023296704
360.0,423.7969698555555
