t,MSD
4.0,25.898054486486483
8.0,63.737802452054794
12.0,93.12300250000001
16.0,112.95603109859157
20.0,132.90850834285715
24.0,151.1064524927536
28.0,163.85605485294113
32.0,176.98570785074628
36.0,190.56485506060608
40.0,202.1635589846154
44.0,221.184165765625
48.0,244.68877017460312
52.0,275.6234711774193
56.0,308.20730691803277
60.0,333.75111996666675
64.0,349.5431145932204
68.0,358.9357357758621
72.0,369.18307822807026
76.0,371.6520314107143
80.0,370.0225978
84.0,369.95726977777787
88.0,394.9232514528302
92.0,426.9463586346154
96.0,459.7205175490196
100.0,492.50580592000006
104.0,514.7720869795919
108.0,529.6399239374999
112.0,546.4903488936171
116.0,570.1880396304348
120.0,584.3865998222224
124.0,606.4472065681819
128.0,622.7557026046512
132.0,632.9864996190477
136.0,649.1056076829267
140.0,674.903469975
144.0,689.0121058461536
148.0,712.9982980526318
152.0,720.1799151351352
