t,MSD
4.0,7.344317630573251
8.0,20.379201926517577
12.0,38.445619096153855
16.0,60.729757861736324
20.0,85.5916694451613
24.0,113.14653001941748
28.0,142.2264403766234
32.0,174.03376314006513
36.0,207.6604693104575
40.0,242.73148385901638
44.0,278.24232157236855
48.0,313.47298773597356
52.0,348.7158319172185
56.0,383.26812908305646
60.0,417.03898593666673
64.0,451.3254034481606
68.0,484.9537685402684
72.0,517.8004553670035
76.0,551.043683864865
80.0,583.5434583694915
84.0,616.8942645918366
88.0,648.6861047269624
92.0,679.8454397328767
96.0,710.9157263402062
100.0,741.3110181241378
104.0,771.038886231834
108.0,800.9169414618057
112.0,830.9100660278744
116.0,860.3798316923078
120.0,888.8354766280701
124.0,915.921245411972
128.0,940.9965880388693
132.0,964.9429046595743
136.0,987.7607301138789
140.0,1009.9975276321428
144.0,1031.8898001577063
148.0,1053.1979769172663
152.0,1073.8921863537905
156.0,1093.832864003623
160.0,1111.798269516364
164.0,1128.7421935802918
168.0,1144.2308786849812
172.0,1160.1909524117648
176.0,1175.9210688154983
180.0,1193.14806617037
184.0,1210.1133207695166
188.0,1227.013429100746
192.0,1244.033243430712
196.0,1259.8720313345866
200.0,1274.6447511358492
204.0,1288.6976428636362
208.0,1301.7090215665398
212.0,1314.936543835878
216.0,1328.6444949425286
220.0,1341.3657806846154
224.0,1355.9100873783784
228.0,1370.6237584224807
232.0,1383.7882419221792
236.0,1396.2832801171878
240.0,1408.0642292666666
244.0,1419.6391491220475
248.0,1431.4333600039524
252.0,1443.5424208214285
256.0,1455.781575521912
260.0,1470.2571568359997
264.0,1483.30920151004
268.0,1494.8221878467743
272.0,1505.0045091174088
276.0,1515.3861415325202
280.0,1526.4982986530613
284.0,1537.6230957540984
288.0,1548.5727697695474
292.0,1559.5949854545456
296.0,1570.6928378755188
300.0,1581.4748609375004
304.0,1592.6562589414225
308.0,1603.7022865714289
312.0,1614.0200166497889
316.0,1624.8869526186443
320.0,1634.6637948425525
324.0,1645.2716679444445
328.0,1655.7614018884117
332.0,1664.7707577198275
336.0,1672.9623783506493
340.0,1682.3108877869565
344.0,1690.6396218253276
348.0,1698.844717504386
352.0,1707.0867493964756
356.0,1715.1834262079644
360.0,1724.6119417333337
364.0,1733.644651459821
368.0,1739.750562852018
372.0,1743.5927057252252
376.0,1749.5065457466062
380.0,1754.340595722727
384.0,1759.7950169817352
388.0,1765.9392451605506
392.0,1771.4491183686637
396.0,1777.732387148148
400.0,1784.062626623256
404.0,1793.6830790186916
408.0,1804.8253590516433
412.0,1817.2448287311324
416.0,1831.111245540284
420.0,1845.4689033666664
424.0,1863.3770486459327
428.0,1882.7162688701926
432.0,1903.6508081642512
436.0,1929.6159796359216
440.0,1956.8170277463412
444.0,1988.3951760098037
448.0,2019.6847467832513
452.0,2054.6972761188113
456.0,2091.738357587064
460.0,2128.89021274
464.0,2169.651383492462
468.0,2211.1800067171716
472.0,2253.0747555076146
476.0,2294.898366454082
480.0,2338.0730595897435
484.0,2381.690870958763
488.0,2426.317042787565
492.0,2471.9448120260417
496.0,2518.452068502617
500.0,2565.8074424210527
504.0,2614.05829937037
508.0,2664.2143654787237
512.0,2717.3723451443852
516.0,2770.825305360215
520.0,2825.8139909621614
524.0,2883.9402888315217
528.0,2944.3836958032784
532.0,3007.9311261153844
536.0,3073.874637419889
540.0,3141.3580936888884
544.0,3208.290211307263
548.0,3272.715999775281
552.0,3334.43652541243
556.0,3393.493300227272
560.0,3452.821162474288
564.0,3507.693779109195
568.0,3562.904679312138
572.0,3615.764321465117
576.0,3666.707202245613
580.0,3715.0026845529424
584.0,3761.5454836745566
588.0,3796.634068589287
592.0,3825.608462311377
596.0,3852.6230934096375
600.0,3880.6003835757574
604.0,3903.0346505975604
608.0,3924.1142492269937
612.0,3942.0585973086418
616.0,3957.5354385217393
620.0,3967.9613231124995
624.0,3981.465815930818
628.0,4002.062987107595
632.0,4023.908576719747
