t,MSD
4.0,11.170926731707324
8.0,33.24617913725491
12.0,60.8682355763547
16.0,92.19955249504952
20.0,125.63014470149255
24.0,159.96893831500003
28.0,197.50017116582922
32.0,239.22527462121218
36.0,285.4838937563452
40.0,335.32586691836735
44.0,387.44605266666673
48.0,440.5766007474227
52.0,495.1544586839379
56.0,550.1216502812501
60.0,605.928279643979
64.0,664.1822239368421
68.0,724.5804643333332
72.0,786.1454724840426
76.0,850.4570769572194
80.0,915.4108053064518
84.0,980.3247415621622
88.0,1046.2614081576087
92.0,1111.9146265956285
96.0,1177.761958846154
100.0,1243.1213101712706
104.0,1307.0688048833335
108.0,1368.640509251397
112.0,1429.4523653314607
116.0,1487.8037132090399
120.0,1542.985341329546
124.0,1596.1910896514282
128.0,1649.5363917988504
132.0,1702.594691225434
136.0,1755.4659523081398
140.0,1808.6147058362571
144.0,1861.8491370941174
148.0,1913.7458209289946
152.0,1964.9350159107146
156.0,2015.5417030658684
160.0,2064.703837385542
164.0,2112.244408066667
168.0,2158.3767778475617
172.0,2204.7338757546013
176.0,2252.0011328333335
180.0,2300.651349900621
184.0,2349.4796409125
188.0,2398.383563182389
192.0,2447.31429206962
196.0,2496.5544157070062
200.0,2546.1209141025643
204.0,2596.9947583225808
208.0,2650.138668707792
212.0,2705.024003117647
216.0,2762.0294128618425
220.0,2820.699990410596
224.0,2880.6944410133333
228.0,2943.2553933691274
232.0,3006.471179554054
236.0,3069.622886231293
240.0,3134.5767907191785
244.0,3200.8171783655175
248.0,3268.120012430555
252.0,3337.3542170489504
256.0,3408.746710098592
260.0,3482.631782340425
264.0,3560.212770657142
268.0,3641.0113342877703
272.0,3725.915604413043
276.0,3813.900916211679
280.0,3906.0173324999982
284.0,3999.300030644445
288.0,4093.6757566641795
292.0,4188.521899458647
296.0,4283.545841257575
300.0,4378.769773549618
304.0,4475.640066961539
308.0,4572.859110294576
312.0,4671.381171648438
316.0,4771.772463181102
320.0,4872.793870452381
324.0,4975.163863215999
328.0,5080.381176548387
332.0,5190.806224585367
336.0,5305.977033032787
340.0,5423.313830495867
344.0,5541.214435274999
348.0,5658.769660815126
352.0,5775.646236813559
356.0,5893.192967871796
360.0,6011.845138017241
364.0,6133.391376756523
368.0,6257.043022649123
372.0,6380.436947283187
376.0,6502.731248758928
380.0,6623.590677135136
384.0,6744.1845774
388.0,6866.226498504587
392.0,6989.192887879629
396.0,7111.428636990654
400.0,7236.785505150942
404.0,7356.597489790478
408.0,7471.697795182693
412.0,7580.033265660194
