t,MSD
4.0,34.17138427551021
8.0,107.71733555670103
12.0,187.48381331250002
16.0,258.5403366842105
20.0,328.9476114042554
24.0,405.94708463440855
28.0,485.69041495652164
32.0,564.5755174065935
36.0,641.9449617
40.0,719.0864205842697
44.0,801.0174588977269
48.0,887.1954973793103
52.0,975.3021569186049
56.0,1063.0914752470587
60.0,1144.6723706309524
64.0,1217.0130465421685
68.0,1285.4729099268293
72.0,1353.917721580247
76.0,1421.9065513125
80.0,1479.8204777974686
84.0,1523.6965561794875
88.0,1551.513314064935
92.0,1565.2480953421048
96.0,1571.20870852
100.0,1573.4084643918918
104.0,1573.993073917808
108.0,1571.7461761111108
112.0,1564.688655774648
116.0,1554.5674381285714
120.0,1539.5454161014493
124.0,1517.1853048823527
128.0,1487.7372350149255
132.0,1460.401605378788
136.0,1435.1644371846155
140.0,1409.6826380625002
144.0,1382.059304190476
148.0,1351.1766392419356
152.0,1315.9510580491803
156.0,1282.1669279333335
160.0,1259.2992074745764
164.0,1258.4105727413792
168.0,1282.076057368421
172.0,1320.8013859821426
176.0,1366.0177580909092
180.0,1415.5030805925926
184.0,1464.4194068679246
188.0,1504.0984554999998
192.0,1539.7809725098039
196.0,1565.4073019799998
200.0,1588.5206181020408
