t,MSD
4.0,15.624627609442058
8.0,49.18444481896553
12.0,93.48326951082252
16.0,144.65472149130437
20.0,197.82491493449783
24.0,251.390276627193
28.0,304.3962961629956
32.0,357.1421045707965
36.0,409.0460245288889
40.0,460.08562464285717
44.0,510.8869078116592
48.0,562.2916963423423
52.0,610.2994987873303
56.0,654.3478164954545
60.0,693.5152903105025
64.0,725.9591877660553
68.0,752.893619479263
72.0,772.2684410555556
76.0,789.5660878093024
80.0,807.6947240514017
84.0,827.002630370892
88.0,851.7804159056604
92.0,881.3140562132702
96.0,913.7836007666666
100.0,946.1639891004784
104.0,980.6733778846151
108.0,1019.3725091980675
112.0,1061.6576183640775
116.0,1105.687224814634
120.0,1151.1853313137258
124.0,1194.3176076600985
128.0,1235.2137049603962
132.0,1272.353472318408
136.0,1307.487619795
140.0,1341.0321864623113
144.0,1372.1447712323231
148.0,1398.3139736446703
152.0,1421.234552459184
156.0,1444.3413095076924
160.0,1466.4605083350516
164.0,1486.1243378911925
168.0,1502.4198209791666
172.0,1519.2976059528796
176.0,1535.725837889474
180.0,1554.4238884497352
184.0,1573.8286835478723
188.0,1595.7943316363642
192.0,1619.5800427150539
196.0,1645.4657841729734
200.0,1674.0685865
204.0,1703.0798310327873
208.0,1733.6147548406593
212.0,1765.5508780773482
216.0,1799.1237608555555
220.0,1832.1631398156424
224.0,1867.1596741741575
228.0,1901.7660414124289
232.0,1932.5880228693184
236.0,1963.1426622000008
240.0,1992.7489132873561
244.0,2023.3753515028902
248.0,2053.4261181337206
252.0,2082.997880912281
256.0,2113.3903307588234
260.0,2142.758874514793
264.0,2169.75162122619
268.0,2199.4321244491025
272.0,2226.9034223674703
276.0,2253.4150060969696
280.0,2281.3968151463414
284.0,2311.0405666564416
288.0,2342.122542746914
292.0,2374.8248491118015
296.0,2409.3486843875003
300.0,2445.6094749056606
304.0,2482.2574464936715
308.0,2520.537452617834
312.0,2558.582743570513
316.0,2593.286338290323
320.0,2625.3865769220774
324.0,2652.924554026144
328.0,2673.7569365921054
332.0,2692.728591324503
336.0,2711.7883781933333
340.0,2731.167051214765
344.0,2750.7322289054055
348.0,2770.756544653061
352.0,2790.9820646369863
356.0,2812.2070113448285
360.0,2833.4886814236106
364.0,2855.3996366503493
368.0,2877.172512338029
372.0,2899.4707990921984
376.0,2920.197704428572
380.0,2942.718662223021
384.0,2964.3356890362325
388.0,2987.1177963795617
392.0,3009.7006847132357
396.0,3033.198115733333
400.0,3056.587542320896
404.0,3081.889145360902
408.0,3108.8339478333332
412.0,3138.5738282519083
416.0,3170.1679180000006
420.0,3204.5180712403107
424.0,3240.2734846328135
428.0,3278.7413799212604
432.0,3319.5440385476186
436.0,3363.377553495999
440.0,3410.4631907741937
444.0,3459.905874520326
448.0,3510.9959255737704
452.0,3566.3437600413226
456.0,3623.2810354333337
460.0,3681.728753386554
464.0,3743.1754304237293
468.0,3807.0541685641033
