t,MSD
4.0,38.35853013483146
8.0,133.0858722386364
12.0,261.96260342528745
16.0,412.3134415581395
20.0,576.3445466352941
24.0,750.1489441785714
28.0,926.5121515180724
32.0,1101.2176411707317
36.0,1281.4775810617282
40.0,1472.2592609375001
44.0,1677.6550818354428
48.0,1894.6133928076936
52.0,2124.5514273376625
56.0,2362.7855412894737
60.0,2617.447036026666
64.0,2894.047777256757
68.0,3195.9873461506845
72.0,3527.466025013889
76.0,3902.072033661972
80.0,4322.9914512
84.0,4771.4698135942035
88.0,5235.965277529412
92.0,5697.0909179403
96.0,6160.46713430303
100.0,6654.928611584616
104.0,7175.527742468749
108.0,7718.323179698413
112.0,8286.303645080647
116.0,8880.338475327868
120.0,9495.310661349999
124.0,10123.110053084745
128.0,10747.943524017244
132.0,11368.608788614034
136.0,11986.853329017858
140.0,12618.56912738182
144.0,13289.882292351851
148.0,14013.302275
152.0,14810.440461519232
156.0,15690.060667117645
160.0,16631.54134246
164.0,17581.943393632653
168.0,18499.639326104167
172.0,19460.572878106384
176.0,20448.969752434783
180.0,21436.370717066668
