t,MSD
4.0,13.96469245847176
8.0,36.754787436666675
12.0,58.55300562541807
16.0,81.96224344630873
20.0,110.4169602895623
24.0,142.42531181418917
28.0,176.32181454237283
32.0,212.1045726870748
36.0,248.069536887372
40.0,282.78969733219174
44.0,320.32305505498283
48.0,361.4162864724138
52.0,401.217633283737
56.0,440.9193976111111
60.0,478.20727091986066
64.0,515.0583016993007
68.0,554.0461660947369
72.0,594.8311457359154
76.0,632.2148448021202
80.0,668.9629560602838
84.0,708.065848163701
88.0,746.9292789071429
92.0,785.7530668494624
96.0,824.8116309784174
100.0,865.2780807761732
104.0,907.3242540326087
108.0,949.4785241854544
112.0,991.8498056423357
116.0,1035.6377775531134
120.0,1080.3632427573527
124.0,1124.5235841660515
128.0,1168.2592617222222
132.0,1210.9486369888475
136.0,1252.1454383992536
140.0,1291.5131760786517
144.0,1331.822841684211
148.0,1371.1357491660376
152.0,1409.971474856061
156.0,1450.0702569885932
160.0,1489.7049867328244
164.0,1529.5145628735636
168.0,1568.6008572769233
172.0,1607.323414166023
176.0,1645.6432976472868
180.0,1683.2783974941635
184.0,1722.2690430859375
188.0,1762.238196282353
192.0,1802.9424168031499
196.0,1843.0731253873523
200.0,1883.5226478055556
204.0,1924.955671442231
208.0,1966.634032096
212.0,2006.3577576746986
216.0,2044.3007594798387
220.0,2082.7020476761136
224.0,2122.669648329268
228.0,2164.0057592244893
232.0,2205.506687012295
236.0,2247.487391683128
240.0,2290.9215135206614
244.0,2336.631700190872
248.0,2383.2610479583336
252.0,2425.707814267782
256.0,2463.4232481512595
260.0,2500.219457523207
264.0,2536.819050233051
268.0,2573.399045868085
272.0,2609.0662928632482
276.0,2642.953957060086
280.0,2674.0372104655166
284.0,2703.341819203463
288.0,2728.301409691304
292.0,2754.6310969344977
296.0,2781.4677207763157
300.0,2801.9216978281934
304.0,2818.780636137168
308.0,2835.221465822222
312.0,2851.7588290848216
316.0,2871.9795305964117
320.0,2901.6251270270263
324.0,2935.132497090498
328.0,2962.9423713590913
332.0,2988.1947979406395
336.0,3018.567531798166
340.0,3053.0168913410143
344.0,3100.2985399629633
348.0,3144.9882308372084
352.0,3183.880342023364
356.0,3221.7854841830986
360.0,3267.6987978584903
364.0,3320.86001792891
368.0,3368.9726908428574
372.0,3405.896593449761
376.0,3440.1607390240392
380.0,3476.626649400967
384.0,3513.2711632815535
388.0,3553.363379131708
392.0,3592.0920726715685
396.0,3626.2293650049255
400.0,3656.358816693069
404.0,3692.8742079701487
408.0,3733.5173730199995
412.0,3769.376425085428
416.0,3805.2438434494943
420.0,3844.4353122842645
424.0,3896.298490964286
428.0,3950.8194090358966
432.0,4005.5917407938136
436.0,4059.2120387927457
440.0,4109.914250359377
444.0,4158.779865062827
448.0,4198.748128621052
452.0,4228.898314666666
456.0,4256.802666021277
460.0,4283.625209909092
464.0,4310.725269322581
468.0,4337.831642475677
472.0,4365.195452336957
476.0,4392.907669808743
480.0,4420.527872532966
484.0,4448.519840790054
488.0,4476.578414905555
492.0,4504.575087240223
496.0,4532.531330016854
500.0,4560.940246858757
504.0,4589.418790903409
508.0,4618.351362382857
512.0,4647.566633867816
516.0,4677.031331722543
520.0,4707.060528709303
524.0,4737.500206245614
528.0,4767.550331788234
532.0,4798.6027935266275
536.0,4829.945793458333
540.0,4861.439315137724
544.0,4893.0845686385555
548.0,4924.93780610303
552.0,4956.665927658537
556.0,4988.614046269939
560.0,5020.785434166666
564.0,5053.001372875777
568.0,5085.736817337499
572.0,5118.313048138365
576.0,5150.572948145571
580.0,5182.466068859872
584.0,5214.297996160258
588.0,5246.065145283871
592.0,5277.8996621168835
596.0,5309.902524418299
600.0,5342.270011710526
604.0,5375.139446854305
