t,MSD
4.0,44.69623690909091
8.0,140.7402002844037
12.0,265.95675503703706
16.0,404.1022693177569
20.0,545.0645123113206
24.0,681.7605279428572
28.0,797.8295435961537
32.0,886.5279730873787
36.0,950.8847348235292
40.0,992.0135776534654
44.0,1023.38570437
48.0,1045.9337927373738
52.0,1064.7904426326531
56.0,1094.6675493711339
60.0,1140.994042135417
64.0,1210.8692046526317
68.0,1294.6629509148936
72.0,1384.9419461935486
76.0,1473.209952
80.0,1554.3099342857142
84.0,1627.071560288889
88.0,1675.7113609101125
92.0,1690.253916931818
96.0,1670.8316657701153
100.0,1633.2027079186046
104.0,1595.846970647059
108.0,1556.5034707857142
112.0,1517.5646523373496
116.0,1488.8078446707318
120.0,1468.2746183580248
124.0,1465.2604195874999
128.0,1477.0723397721522
132.0,1503.0106905256407
136.0,1536.4787549740258
140.0,1558.4255263289476
144.0,1581.12016772
148.0,1605.2138380135136
152.0,1614.2379311917814
156.0,1614.2377135972224
160.0,1620.8898427887325
164.0,1649.183750028571
168.0,1682.940416072464
172.0,1719.0551964411768
176.0,1755.3044302985077
180.0,1776.994188969697
184.0,1790.5663706615385
188.0,1782.9536636250002
192.0,1764.9457054126985
196.0,1748.0412271451612
200.0,1727.0627353606553
204.0,1705.2788595666668
208.0,1679.1421044745762
212.0,1653.322882724138
216.0,1627.2531478771932
220.0,1587.8094678035716
224.0,1554.5687984181823
