t,MSD
4.0,17.089413979166668
8.0,47.461054505263164
12.0,81.75120168085107
16.0,116.18799378494623
20.0,151.0247852826087
24.0,182.34503562637357
28.0,208.15958809999998
32.0,234.1561992921349
36.0,255.17351602272728
40.0,276.5962078735632
44.0,297.801725627907
48.0,322.63387876470586
52.0,347.3714522857143
56.0,370.79454772289154
60.0,395.0953794146341
64.0,420.6330804320988
68.0,443.24264978750006
72.0,465.0989773417722
76.0,488.45069611538446
80.0,505.25535411688304
84.0,519.4791748026316
88.0,533.1335333599999
92.0,549.8927639054054
96.0,571.9196215068494
100.0,593.972112125
104.0,614.365146915493
108.0,632.2075801142856
112.0,649.0132191884057
116.0,661.8607919558823
120.0,677.254794358209
124.0,690.0161624242425
128.0,691.2995377076924
132.0,692.254341359375
136.0,695.6532564603176
140.0,700.7900247096775
144.0,701.5927141147538
148.0,707.2265524666667
152.0,717.4206997118644
156.0,731.6621787241377
160.0,744.6582898947368
164.0,761.7092911964286
168.0,781.0716625636364
172.0,798.3520279074074
176.0,816.4148285094338
180.0,832.3039945192309
184.0,850.7318895490195
188.0,867.54184044
192.0,874.7829975102039
