t,MSD
4.0,37.731244736000015
8.0,114.55659332258067
12.0,196.7165240162602
16.0,268.98563454098365
20.0,329.1784616363637
24.0,384.0627691083334
28.0,442.8627176722689
32.0,505.6857348135594
36.0,562.8040384017095
40.0,610.3569039655173
44.0,637.7350305043477
48.0,638.5593323947369
52.0,616.683362017699
56.0,582.8459247857143
60.0,558.9185281081083
64.0,560.0951498636364
68.0,571.8658012568807
72.0,573.9395281851853
76.0,561.366012093458
80.0,564.4591771226414
84.0,581.4311265809524
88.0,600.9292940384615
92.0,623.0372773300973
96.0,647.6599950588238
100.0,660.7999258712872
104.0,670.2544663000002
108.0,679.1538136868688
112.0,693.4731257244899
116.0,712.7735417938145
120.0,733.2819029062504
124.0,751.7852810736844
128.0,769.2071759574469
132.0,785.0246886129037
136.0,799.9304716304348
140.0,816.4169534945056
144.0,826.3402961777779
148.0,834.8015837977529
152.0,833.8699827386364
156.0,821.5656647586205
160.0,812.0908102093025
164.0,807.7888039647061
168.0,810.9830326666668
172.0,809.588116927711
176.0,807.484925987805
180.0,803.9080687407409
184.0,800.035076175
188.0,809.7876847594937
192.0,828.6063850641024
196.0,859.9441698571432
200.0,898.217870684211
204.0,938.7763708533333
208.0,974.0732776486491
212.0,1001.1114816712329
216.0,1023.7844200138892
220.0,1036.6936802957744
224.0,1044.9173442142858
228.0,1048.842129768116
232.0,1039.7693157941178
236.0,1022.8694660597017
240.0,1002.3011402878789
244.0,983.3712586615386
248.0,972.469752703125
252.0,969.4447064603173
