t,MSD
4.0,27.66657250359712
8.0,89.98071411552347
12.0,170.67139156521736
16.0,260.02518075272724
20.0,353.7027446861313
24.0,447.2633659487178
28.0,539.7580254191175
32.0,632.7010991439115
36.0,729.4273472888888
40.0,828.4720880594795
44.0,929.9633273880596
48.0,1033.8867121348314
52.0,1141.55729518797
56.0,1254.9800066905657
60.0,1374.2617043787877
64.0,1500.773588825095
68.0,1632.3097347595422
72.0,1764.7364777241378
76.0,1893.986211053846
80.0,2020.0615048455597
84.0,2141.8286595891473
88.0,2256.5374317431906
92.0,2365.0419294453127
96.0,2473.823891662745
100.0,2581.2516617519677
104.0,2690.5107990395263
108.0,2801.190261396825
112.0,2908.2289792071715
116.0,3015.6286562559994
120.0,3126.944347738956
124.0,3239.723698080645
128.0,3354.003586834008
132.0,3469.3208469186993
136.0,3587.247221816327
140.0,3705.253762655738
144.0,3823.5910844197524
148.0,3942.2007232107435
152.0,4063.128732020747
156.0,4188.910367908333
160.0,4318.043198573222
164.0,4442.475915680671
168.0,4562.68554385232
172.0,4678.794784970339
176.0,4794.252274697871
180.0,4910.37623330769
184.0,5031.986805364807
188.0,5164.621997814655
192.0,5305.071071437228
196.0,5448.30647226087
200.0,5589.400085825328
204.0,5724.347729135964
208.0,5851.591061718062
212.0,5975.9263137743355
216.0,6097.326147613334
220.0,6213.186472120536
224.0,6324.487402735425
228.0,6438.11582894144
232.0,6557.419301669684
236.0,6683.7389790863635
240.0,6815.425062296805
244.0,6955.306463050459
248.0,7103.392491387096
252.0,7258.4296712407395
256.0,7417.21071103721
260.0,7573.9309662616815
264.0,7729.418567267605
268.0,7880.536471839622
272.0,8031.210499895735
276.0,8186.596271147619
280.0,8347.565593789473
284.0,8518.240630048078
288.0,8702.200963995168
292.0,8897.008771233008
296.0,9096.614912331706
300.0,9294.02188287745
304.0,9488.806508916256
308.0,9684.07496719802
312.0,9873.88190876617
316.0,10057.071160660002
320.0,10230.454774216081
324.0,10390.869709126262
328.0,10534.342853340102
332.0,10668.76724172449
336.0,10797.38999642564
340.0,10926.63975113402
344.0,11059.478401227982
348.0,11189.260677958331
352.0,11319.950993612567
356.0,11452.165218831578
360.0,11585.934894518523
364.0,11712.828175920213
368.0,11847.078549556149
372.0,11983.88424804839
376.0,12125.018964518924
380.0,12270.268271521742
384.0,12424.235553420767
388.0,12592.824837615384
392.0,12769.090409414366
396.0,12952.483735955553
400.0,13144.494143620113
404.0,13335.371036741573
408.0,13516.648729265537
412.0,13698.533393681819
416.0,13885.581947274286
420.0,14079.377956574715
424.0,14279.814674323701
428.0,14485.728570674419
432.0,14696.40589207018
436.0,14913.404211088236
440.0,15136.250277437868
444.0,15362.92178173214
448.0,15591.99506607186
452.0,15823.988534987955
456.0,16057.447879618181
460.0,16291.349605939022
464.0,16525.496510907975
468.0,16758.827620074073
472.0,16994.77037242236
476.0,17236.331064437494
480.0,17481.862266704404
484.0,17732.19179240506
488.0,17987.201931745225
492.0,18248.82753498718
496.0,18517.40365320645
500.0,18793.30259055844
504.0,19074.432315712416
508.0,19361.716547217104
512.0,19653.768279516557
516.0,19950.657568526665
520.0,20251.40256524832
524.0,20553.508941202705
528.0,20863.668091299318
532.0,21184.1326274726
536.0,21518.391462331045
540.0,21869.395361048613
544.0,22231.991319209792
548.0,22600.792512859156
552.0,22971.3552589078
556.0,23337.66818319286
560.0,23698.27096514388
