t,MSD
4.0,39.64966723863636
8.0,128.72091417241384
12.0,250.84913230232564
16.0,396.03318532941176
20.0,561.3864856547619
24.0,744.3358937590361
28.0,944.5827190121952
32.0,1165.6103446049383
36.0,1402.05926
40.0,1642.0758842658233
44.0,1897.013327179487
48.0,2170.5921658571433
52.0,2467.6098611315783
56.0,2785.5670267066666
60.0,3130.3640812567564
64.0,3508.63635190411
68.0,3916.462319555556
72.0,4346.344440098592
76.0,4788.566644257144
80.0,5255.318349884058
84.0,5737.362689441177
88.0,6244.485699940298
92.0,6773.99936430303
96.0,7312.635007015386
100.0,7817.424600859375
104.0,8306.779313841269
108.0,8810.937023209679
112.0,9288.14106932787
116.0,9746.947161516668
120.0,10175.606692661016
124.0,10594.326101586208
128.0,10980.182723807018
132.0,11379.978590321425
136.0,11834.206468690909
140.0,12330.234161074071
144.0,12849.65607562264
148.0,13319.908763903844
152.0,13750.994047745096
156.0,14170.22381126
160.0,14546.043861897959
164.0,14909.487314875
168.0,15244.309206574475
172.0,15555.016204760874
176.0,15885.310532955556
