t,MSD
4.0,23.765977927272726
8.0,78.89479544036698
12.0,157.26293820370373
16.0,257.0779022897197
20.0,372.83079331132075
24.0,506.4527019333333
28.0,658.2795170673077
32.0,823.8368634174759
36.0,992.6777407745097
40.0,1158.3479989603961
44.0,1315.9068097499999
48.0,1464.667241969697
52.0,1608.047717
56.0,1745.716727113402
60.0,1875.636438708334
64.0,1995.4452777368417
68.0,2110.832347712766
72.0,2224.896477397849
76.0,2337.3340715108693
80.0,2442.433511703297
84.0,2536.392829688889
88.0,2625.9770845617977
92.0,2709.813056818182
96.0,2791.2234648850576
100.0,2863.791348755814
104.0,2938.4049258941172
108.0,2989.118594309524
112.0,3026.5091313493976
116.0,3062.983382487805
120.0,3098.272969925926
124.0,3118.6257799624996
128.0,3132.8420189493677
132.0,3140.8668707435895
136.0,3115.2151160259737
140.0,3081.947915763158
144.0,3048.2431406133333
148.0,3012.8822466891893
152.0,2966.4953195890416
156.0,2925.090024319444
160.0,2892.805499549296
164.0,2869.7327541
168.0,2894.927166623188
172.0,2937.5713482794117
176.0,2980.4717924925367
180.0,3041.1584083939397
184.0,3118.35855356923
188.0,3221.0557138750005
192.0,3348.68876936508
196.0,3489.604952645161
200.0,3644.788807967214
204.0,3821.2486281000006
208.0,4033.077388067796
212.0,4277.6024458620695
216.0,4544.7648267719305
220.0,4793.284922428572
224.0,5027.697783527273
