t,MSD
4.0,7.593773958620698
8.0,10.75452681250001
12.0,16.827273083916097
16.0,24.069233119718337
20.0,28.10069119858158
24.0,32.10473028571431
28.0,37.77100116546764
32.0,42.341909500000035
36.0,48.049195620437985
40.0,54.55076519852944
44.0,60.01331465185188
48.0,65.61475165671645
52.0,70.4153958120301
56.0,72.8779878257576
60.0,76.83216770992368
64.0,80.67251233846156
68.0,84.77227688372096
72.0,88.83440582812501
76.0,91.9774916377953
80.0,94.57799609523809
84.0,95.98447454400004
88.0,96.91110629032262
92.0,97.3407588292683
96.0,97.75852752459015
100.0,98.11380539669422
104.0,98.38450679166668
108.0,98.98687090756303
112.0,99.4107718220339
116.0,99.95814675213676
120.0,100.44792371551725
124.0,101.14999332173915
128.0,101.86013489473685
132.0,102.8174103097345
136.0,104.3963790982143
140.0,105.9427798198198
144.0,107.83023147272728
148.0,110.5485369266055
152.0,113.46830916666667
156.0,116.9199681869159
160.0,120.639700254717
164.0,124.58215825714282
168.0,128.58636214423078
172.0,132.94214064077673
176.0,137.45287188235295
180.0,142.21436667326734
184.0,147.26525065
188.0,152.4843581010101
192.0,157.83914341836737
196.0,163.30773132989694
200.0,168.9028246666667
204.0,174.54965434736843
208.0,180.26308382978723
212.0,185.9732980967742
216.0,191.78452566304347
220.0,197.63648615384614
224.0,203.40470766666667
228.0,209.06460912359555
232.0,214.19550642045454
236.0,218.67494825287355
240.0,223.1653982325582
244.0,227.0080481294118
248.0,231.2917079761905
252.0,235.4218195180723
256.0,239.3062027317074
260.0,243.20336165432101
264.0,246.84192588749997
268.0,250.31554125316458
272.0,254.52506025641034
276.0,258.53423524675327
280.0,262.64276740789484
284.0,267.4983028800001
288.0,273.2072712702703
292.0,279.44783121917817
