t,MSD
4.0,12.165895949999989
8.0,39.980819423728796
12.0,77.7423083275862
16.0,122.31046685964908
20.0,171.46577289285713
24.0,218.99527199999994
28.0,261.94977881481475
32.0,299.69532316981133
36.0,330.6974903269231
40.0,353.86812180392155
44.0,370.96360522000003
48.0,387.25567573469385
52.0,409.4271419166666
56.0,436.7233314680852
60.0,465.8274582391304
64.0,497.3763020222224
68.0,530.1288290454547
72.0,562.559919511628
76.0,593.0882293333334
80.0,620.2095030487806
84.0,643.5061410000001
88.0,658.3619948205129
92.0,663.5037203157896
96.0,659.4249763783783
100.0,653.3561639722222
104.0,647.9741181714287
108.0,644.3801640294118
112.0,643.5824068181819
116.0,649.2234663750002
120.0,666.476034354839
