t,MSD
4.0,62.204841925925905
8.0,158.50993622641508
12.0,267.2323971346154
16.0,392.5908289019608
20.0,533.5235404800001
24.0,685.7877253469387
28.0,831.5393191875
32.0,946.5843656808511
36.0,1019.255170195652
40.0,1079.2861892
44.0,1100.24975775
48.0,1096.1171976511628
52.0,1079.8432633809523
56.0,1065.5989535121946
60.0,1057.9209271999998
64.0,1058.9609881538458
68.0,1048.9240018157896
72.0,1062.2530554864863
76.0,1098.3630429166665
80.0,1146.3006448285714
84.0,1203.960505147059
88.0,1304.5738522121214
92.0,1420.2234916250002
96.0,1570.770149903226
100.0,1761.0389820666667
104.0,1979.416326827586
108.0,2191.2756865714287
112.0,2388.1017338518523
