"","ClusterID","TID","X","Y","V","Movie","Type","ID","StepX","StepY","State"
"1132","2","1",233.247,253.821,1.698,"20180216","non-invader","20180216-2-1-non-invader",6.35300000000001,2.351,"2"
"1133","2","1",241.938,254.354,2.182,"20180216","non-invader","20180216-2-1-non-invader",8.69099999999997,0.533000000000015,"2"
"1134","2","1",245.62,252.257,1.062,"20180216","non-invader","20180216-2-1-non-invader",3.68200000000002,2.09700000000001,"2"
"1135","2","1",247.773,249.729,0.832,"20180216","non-invader","20180216-2-1-non-invader",2.15299999999999,2.52799999999999,"2"
"1136","2","1",249.729,246.225,1.006,"20180216","non-invader","20180216-2-1-non-invader",1.95600000000002,3.50400000000002,"2"
"1137","2","1",249.942,243.195,0.761,"20180216","non-invader","20180216-2-1-non-invader",0.212999999999994,3.03,"2"
"1138","2","1",248.285,237.144,1.572,"20180216","non-invader","20180216-2-1-non-invader",1.65700000000001,6.05099999999999,"2"
"1139","2","1",238.833,231.443,2.767,"20180216","non-invader","20180216-2-1-non-invader",9.452,5.70099999999999,"2"
"1140","2","1",230.813,230.292,2.031,"20180216","non-invader","20180216-2-1-non-invader",8.02000000000001,1.15100000000001,"2"
"1141","2","1",225.28,233.144,1.56,"20180216","non-invader","20180216-2-1-non-invader",5.53299999999999,2.852,"2"
"1142","2","1",222.84,235.581,0.864,"20180216","non-invader","20180216-2-1-non-invader",2.44,2.43699999999998,"1"
"1144","2","1",222.359,236.135,0.146,"20180216","non-invader","20180216-2-1-non-invader",0.367999999999995,0.451999999999998,"1"
"1145","2","1",222.078,236.603,0.137,"20180216","non-invader","20180216-2-1-non-invader",0.281000000000006,0.468000000000018,"1"
"1146","2","1",221.892,237.127,0.139,"20180216","non-invader","20180216-2-1-non-invader",0.186000000000007,0.524000000000001,"1"
"1147","2","1",221.78,237.749,0.158,"20180216","non-invader","20180216-2-1-non-invader",0.111999999999995,0.621999999999986,"1"
"1149","2","1",221.577,238.203,0.113,"20180216","non-invader","20180216-2-1-non-invader",0.140999999999991,0.429000000000002,"1"
"1152","2","1",221.7,238.855,0.126,"20180216","non-invader","20180216-2-1-non-invader",0.0720000000000027,0.495999999999981,"1"
"1153","2","1",221.754,239.86,0.252,"20180216","non-invader","20180216-2-1-non-invader",0.054000000000002,1.00500000000002,"1"
"1154","2","1",222.211,241.302,0.379,"20180216","non-invader","20180216-2-1-non-invader",0.457000000000022,1.44199999999998,"2"
"1155","2","1",225.375,247.237,1.686,"20180216","non-invader","20180216-2-1-non-invader",3.16399999999999,5.935,"2"
"1156","2","1",229.724,249.773,1.262,"20180216","non-invader","20180216-2-1-non-invader",4.34899999999999,2.536,"2"
"1157","2","1",239.396,251.218,2.451,"20180216","non-invader","20180216-2-1-non-invader",9.672,1.44499999999999,"2"
"1158","2","1",246.751,250.523,1.852,"20180216","non-invader","20180216-2-1-non-invader",7.35500000000002,0.694999999999993,"2"
"1159","2","1",247.589,249.762,0.284,"20180216","non-invader","20180216-2-1-non-invader",0.837999999999994,0.760999999999996,"2"
"1160","2","1",249.349,247.5,0.718,"20180216","non-invader","20180216-2-1-non-invader",1.75999999999999,2.262,"2"
"1161","2","1",250.13,245.404,0.561,"20180216","non-invader","20180216-2-1-non-invader",0.781000000000006,2.096,"2"
"1162","2","1",250.493,242.678,0.689,"20180216","non-invader","20180216-2-1-non-invader",0.363,2.726,"2"
"1163","2","1",249.213,235.932,1.721,"20180216","non-invader","20180216-2-1-non-invader",1.28,6.74600000000001,"2"
"1164","2","1",247.777,232.389,0.958,"20180216","non-invader","20180216-2-1-non-invader",1.43600000000001,3.54299999999998,"2"
"1165","2","1",245.935,230.684,0.629,"20180216","non-invader","20180216-2-1-non-invader",1.84199999999998,1.70500000000001,"1"
"1166","2","1",244.101,229.329,0.572,"20180216","non-invader","20180216-2-1-non-invader",1.834,1.35499999999999,"1"
"1167","2","1",242.776,228.459,0.397,"20180216","non-invader","20180216-2-1-non-invader",1.32499999999999,0.870000000000005,"1"
"1168","2","1",241.571,227.845,0.339,"20180216","non-invader","20180216-2-1-non-invader",1.20500000000001,0.614000000000004,"1"
"1169","2","1",241.055,227.438,0.165,"20180216","non-invader","20180216-2-1-non-invader",0.515999999999991,0.407000000000011,"1"
"1170","2","1",240.727,227.148,0.11,"20180216","non-invader","20180216-2-1-non-invader",0.328000000000003,0.289999999999992,"1"
"1171","2","1",240.2,226.785,0.161,"20180216","non-invader","20180216-2-1-non-invader",0.527000000000015,0.363,"1"
"1173","2","1",239.75,226.228,0.15,"20180216","non-invader","20180216-2-1-non-invader",0.419999999999987,0.425999999999988,"1"
"1189","2","1",239.501,225.725,0.232,"20180216","non-invader","20180216-2-1-non-invader",0.462999999999994,0.804000000000002,"1"
"1190","2","1",239.339,225.227,0.131,"20180216","non-invader","20180216-2-1-non-invader",0.162000000000006,0.49799999999999,"1"
"1191","2","1",238.982,223.722,0.387,"20180216","non-invader","20180216-2-1-non-invader",0.356999999999999,1.505,"1"
"1192","2","1",238.965,223.273,0.113,"20180216","non-invader","20180216-2-1-non-invader",0.0169999999999959,0.449000000000012,"1"
"1193","2","1",241.303,221.738,0.701,"20180216","non-invader","20180216-2-1-non-invader",2.33799999999999,1.535,"1"
"1194","2","1",242.889,222.084,0.407,"20180216","non-invader","20180216-2-1-non-invader",1.58600000000001,0.346000000000004,"1"
"1195","2","1",241.722,223.553,0.47,"20180216","non-invader","20180216-2-1-non-invader",1.167,1.46899999999999,"1"
"1196","2","1",239.255,221.637,0.783,"20180216","non-invader","20180216-2-1-non-invader",2.46700000000001,1.916,"1"
"1197","2","1",238.735,220.239,0.374,"20180216","non-invader","20180216-2-1-non-invader",0.519999999999982,1.398,"1"
"1198","2","1",240.036,221.308,0.422,"20180216","non-invader","20180216-2-1-non-invader",1.30099999999999,1.06899999999999,"1"
"1199","2","1",241.297,222.837,0.497,"20180216","non-invader","20180216-2-1-non-invader",1.261,1.529,"1"
"1200","2","1",242.531,223.555,0.358,"20180216","non-invader","20180216-2-1-non-invader",1.23400000000001,0.718000000000018,"1"
"1201","2","1",242.803,221.828,0.438,"20180216","non-invader","20180216-2-1-non-invader",0.271999999999991,1.727,"1"
"1202","2","1",241.531,220.855,0.401,"20180216","non-invader","20180216-2-1-non-invader",1.27199999999999,0.973000000000013,"1"
"1203","2","1",240.135,220.639,0.354,"20180216","non-invader","20180216-2-1-non-invader",1.39600000000002,0.21599999999998,"1"
"1204","2","1",239.569,220.561,0.143,"20180216","non-invader","20180216-2-1-non-invader",0.566000000000003,0.078000000000003,"1"
"1333","2","1",237.204,219.561,0.118,"20180216","non-invader","20180216-2-1-non-invader",0.437999999999988,0.174000000000007,"1"
"1334","2","1",236.732,219.557,0.118,"20180216","non-invader","20180216-2-1-non-invader",0.472000000000008,0.0040000000000191,"1"
"1335","2","1",235.948,219.67,0.199,"20180216","non-invader","20180216-2-1-non-invader",0.783999999999992,0.113,"1"
"1336","2","1",234.997,219.731,0.239,"20180216","non-invader","20180216-2-1-non-invader",0.950999999999993,0.061000000000007,"1"
"1337","2","1",236.478,217.773,0.615,"20180216","non-invader","20180216-2-1-non-invader",1.48099999999999,1.958,"1"
"1338","2","1",237.484,215.084,0.719,"20180216","non-invader","20180216-2-1-non-invader",1.006,2.68899999999999,"1"
"1339","2","1",237.279,215.465,0.108,"20180216","non-invader","20180216-2-1-non-invader",0.205000000000013,0.381,"1"
"1340","2","1",236.694,216.405,0.278,"20180216","non-invader","20180216-2-1-non-invader",0.585000000000008,0.939999999999998,"1"
"1342","2","1",236.383,215.785,0.137,"20180216","non-invader","20180216-2-1-non-invader",0.152999999999992,0.524000000000001,"1"
"1343","2","1",236.451,216.502,0.18,"20180216","non-invader","20180216-2-1-non-invader",0.0679999999999836,0.717000000000013,"1"
"1344","2","1",236.23,216.917,0.118,"20180216","non-invader","20180216-2-1-non-invader",0.221000000000004,0.414999999999992,"1"
"1345","2","1",235.395,216.574,0.226,"20180216","non-invader","20180216-2-1-non-invader",0.83499999999998,0.342999999999989,"1"
"1346","2","1",234.546,215.936,0.266,"20180216","non-invader","20180216-2-1-non-invader",0.849000000000018,0.638000000000005,"1"
"1347","2","1",235.481,216.262,0.248,"20180216","non-invader","20180216-2-1-non-invader",0.935000000000002,0.325999999999993,"1"
"1348","2","1",236.662,216.433,0.299,"20180216","non-invader","20180216-2-1-non-invader",1.18100000000001,0.170999999999992,"1"
"1349","2","1",236.345,215.606,0.222,"20180216","non-invader","20180216-2-1-non-invader",0.317000000000007,0.826999999999998,"1"
"1350","2","1",236.78,215.593,0.109,"20180216","non-invader","20180216-2-1-non-invader",0.435000000000002,0.0130000000000052,"1"
"1351","2","1",237.503,216.214,0.239,"20180216","non-invader","20180216-2-1-non-invader",0.722999999999985,0.621000000000009,"1"
"1357","2","1",237.384,215.168,0.124,"20180216","non-invader","20180216-2-1-non-invader",0.100000000000023,0.483000000000004,"1"
"1360","2","1",237.709,215.38,0.104,"20180216","non-invader","20180216-2-1-non-invader",0.0130000000000052,0.415999999999997,"1"
"1371","2","1",237.104,215.573,0.112,"20180216","non-invader","20180216-2-1-non-invader",0.443999999999988,0.0360000000000014,"1"
"1372","2","1",237.114,214.964,0.153,"20180216","non-invader","20180216-2-1-non-invader",0.00999999999999091,0.609000000000009,"1"
"1374","2","1",237.285,215.682,0.168,"20180216","non-invader","20180216-2-1-non-invader",0.371999999999986,0.557999999999993,"1"
"1391","2","1",237.485,216.527,0.105,"20180216","non-invader","20180216-2-1-non-invader",0.0450000000000159,0.415999999999997,"1"
"1393","2","2",258.076,236.731,0.288,"20180216","non-invader","20180216-2-2-non-invader",0.00999999999999091,1.15100000000001,"1"
"1394","2","2",258.434,236.485,0.109,"20180216","non-invader","20180216-2-2-non-invader",0.358000000000004,0.245999999999981,"1"
"1395","2","2",258.837,238.613,0.543,"20180216","non-invader","20180216-2-2-non-invader",0.402999999999963,2.12799999999999,"2"
"1396","2","2",256.525,243.743,1.411,"20180216","non-invader","20180216-2-2-non-invader",2.31200000000001,5.13,"2"
"1397","2","2",252.031,251.511,2.249,"20180216","non-invader","20180216-2-2-non-invader",4.49399999999997,7.768,"2"
"1398","2","2",248.878,255.004,1.179,"20180216","non-invader","20180216-2-2-non-invader",3.15300000000002,3.49299999999999,"2"
"1399","2","2",247.749,254.917,0.284,"20180216","non-invader","20180216-2-2-non-invader",1.12899999999999,0.0869999999999891,"2"
"1400","2","2",246.076,255.825,0.477,"20180216","non-invader","20180216-2-2-non-invader",1.673,0.907999999999987,"2"
"1401","2","2",242.829,258.35,1.031,"20180216","non-invader","20180216-2-2-non-invader",3.24699999999999,2.52500000000003,"2"
"1402","2","2",242.056,261.846,0.897,"20180216","non-invader","20180216-2-2-non-invader",0.772999999999996,3.49599999999998,"2"
"1404","2","2",245.548,258.281,1.191,"20180216","non-invader","20180216-2-2-non-invader",3.28399999999999,3.435,"1"
"1405","2","2",246.983,256.793,0.518,"20180216","non-invader","20180216-2-2-non-invader",1.435,1.488,"1"
"1407","2","2",247.525,255.008,0.405,"20180216","non-invader","20180216-2-2-non-invader",0.379999999999995,1.57300000000001,"1"
"1408","2","2",247.415,254.374,0.161,"20180216","non-invader","20180216-2-2-non-invader",0.110000000000014,0.634000000000015,"1"
"1412","2","2",246.46,253.564,0.102,"20180216","non-invader","20180216-2-2-non-invader",0.299999999999983,0.277000000000015,"1"
"1413","2","2",246.073,253.223,0.129,"20180216","non-invader","20180216-2-2-non-invader",0.387,0.34099999999998,"1"
"1414","2","2",246.455,252.99,0.112,"20180216","non-invader","20180216-2-2-non-invader",0.382000000000005,0.233000000000004,"2"
"1415","2","2",248.52,251.132,0.696,"20180216","non-invader","20180216-2-2-non-invader",2.065,1.858,"2"
"1416","2","2",249.78,248.136,0.815,"20180216","non-invader","20180216-2-2-non-invader",1.25999999999999,2.99600000000001,"2"
"1417","2","2",249.321,245.336,0.711,"20180216","non-invader","20180216-2-2-non-invader",0.459000000000003,2.79999999999998,"2"
"1418","2","2",247.733,239.079,1.618,"20180216","non-invader","20180216-2-2-non-invader",1.58799999999999,6.25700000000001,"1"
"1419","2","2",248.485,237.995,0.331,"20180216","non-invader","20180216-2-2-non-invader",0.75200000000001,1.084,"1"
"1420","2","2",248.695,237.643,0.103,"20180216","non-invader","20180216-2-2-non-invader",0.20999999999998,0.352000000000004,"1"
"1421","2","2",249.644,237.371,0.248,"20180216","non-invader","20180216-2-2-non-invader",0.949000000000012,0.271999999999991,"1"
"1423","2","2",251.18,237.442,0.35,"20180216","non-invader","20180216-2-2-non-invader",1.36500000000001,0.288000000000011,"1"
"1424","2","2",252.403,238.642,0.429,"20180216","non-invader","20180216-2-2-non-invader",1.22299999999998,1.19999999999999,"1"
"1425","2","2",253.013,239.661,0.298,"20180216","non-invader","20180216-2-2-non-invader",0.610000000000014,1.01900000000001,"2"
"1426","2","2",252.874,242.103,0.613,"20180216","non-invader","20180216-2-2-non-invader",0.13900000000001,2.44200000000001,"2"
"1427","2","2",249.791,249.711,2.057,"20180216","non-invader","20180216-2-2-non-invader",3.083,7.608,"2"
"1428","2","2",248.177,252.09,0.72,"20180216","non-invader","20180216-2-2-non-invader",1.614,2.37899999999999,"2"
"1429","2","2",244.506,254.742,1.135,"20180216","non-invader","20180216-2-2-non-invader",3.67099999999999,2.65199999999999,"2"
"1430","2","2",237.154,255.607,1.855,"20180216","non-invader","20180216-2-2-non-invader",7.352,0.865000000000009,"2"
"1431","2","2",228.025,254.843,2.296,"20180216","non-invader","20180216-2-2-non-invader",9.12899999999999,0.76400000000001,"2"
"1432","2","2",223.307,251.684,1.423,"20180216","non-invader","20180216-2-2-non-invader",4.71800000000002,3.15899999999999,"2"
"1433","2","2",219.624,249.686,1.05,"20180216","non-invader","20180216-2-2-non-invader",3.68299999999999,1.99799999999999,"2"
"1434","2","2",217.812,244.484,1.381,"20180216","non-invader","20180216-2-2-non-invader",1.81199999999998,5.202,"2"
"1435","2","2",216.982,240.297,1.07,"20180216","non-invader","20180216-2-2-non-invader",0.830000000000013,4.18700000000001,"1"
"1436","2","2",217.203,239.057,0.316,"20180216","non-invader","20180216-2-2-non-invader",0.221000000000004,1.24000000000001,"1"
"1437","2","2",218.084,236.591,0.656,"20180216","non-invader","20180216-2-2-non-invader",0.881,2.46599999999998,"1"
"1438","2","2",218.628,236.104,0.183,"20180216","non-invader","20180216-2-2-non-invader",0.543999999999983,0.486999999999995,"1"
"1439","2","2",220.504,236.035,0.47,"20180216","non-invader","20180216-2-2-non-invader",1.876,0.0690000000000168,"1"
"1440","2","2",218.752,238.286,0.715,"20180216","non-invader","20180216-2-2-non-invader",1.75199999999998,2.251,"1"
"1441","2","2",216.996,239.486,0.533,"20180216","non-invader","20180216-2-2-non-invader",1.756,1.19999999999999,"1"
"1442","2","2",216.825,239.992,0.134,"20180216","non-invader","20180216-2-2-non-invader",0.171000000000021,0.506,"1"
"1443","2","2",217.658,239.522,0.24,"20180216","non-invader","20180216-2-2-non-invader",0.832999999999998,0.469999999999999,"1"
"1444","2","2",218.586,237.374,0.586,"20180216","non-invader","20180216-2-2-non-invader",0.928000000000026,2.148,"1"
"1446","2","2",218.674,236.878,0.154,"20180216","non-invader","20180216-2-2-non-invader",0.0829999999999984,0.609000000000009,"1"
"1447","2","2",219.245,236.085,0.245,"20180216","non-invader","20180216-2-2-non-invader",0.570999999999998,0.792999999999978,"1"
"1448","2","2",221.159,236.216,0.481,"20180216","non-invader","20180216-2-2-non-invader",1.91399999999999,0.131,"2"
"1449","2","2",223.375,237.671,0.664,"20180216","non-invader","20180216-2-2-non-invader",2.21600000000001,1.45499999999998,"2"
"1450","2","2",219.673,231.113,1.887,"20180216","non-invader","20180216-2-2-non-invader",3.702,6.55799999999999,"2"
"1451","2","2",220.857,230.323,0.357,"20180216","non-invader","20180216-2-2-non-invader",1.184,0.789999999999992,"2"
"1452","2","2",222.818,231.265,0.545,"20180216","non-invader","20180216-2-2-non-invader",1.96100000000001,0.941999999999979,"2"
"1458","2","3",143.615,211.643,0.227,"20180216","non-invader","20180216-2-3-non-invader",0.861999999999995,0.278999999999996,"2"
"1459","2","3",140.628,211.192,0.757,"20180216","non-invader","20180216-2-3-non-invader",2.98700000000002,0.450999999999993,"1"
"1460","2","3",140.217,211.023,0.112,"20180216","non-invader","20180216-2-3-non-invader",0.410999999999973,0.169000000000011,"1"
"1461","2","3",139.145,210.846,0.272,"20180216","non-invader","20180216-2-3-non-invader",1.072,0.176999999999992,"1"
"1463","2","3",137.274,210.851,0.523,"20180216","non-invader","20180216-2-3-non-invader",2.08600000000001,0.0440000000000111,"1"
"1465","2","3",135.574,210.963,0.399,"20180216","non-invader","20180216-2-3-non-invader",1.58999999999997,0.0689999999999884,"1"
"1466","2","3",133.624,210.84,0.49,"20180216","non-invader","20180216-2-3-non-invader",1.95000000000002,0.12299999999999,"1"
"1467","2","3",133.056,210.886,0.143,"20180216","non-invader","20180216-2-3-non-invader",0.567999999999984,0.0459999999999923,"1"
"1469","2","3",133.476,210.766,0.107,"20180216","non-invader","20180216-2-3-non-invader",0.37700000000001,0.201000000000022,"1"
"1479","2","3",133.625,209.822,0.214,"20180216","non-invader","20180216-2-3-non-invader",0.461999999999989,0.717999999999989,"1"
"1480","2","3",135.226,208.283,0.557,"20180216","non-invader","20180216-2-3-non-invader",1.601,1.53900000000002,"1"
"1481","2","3",137.64,205.836,0.862,"20180216","non-invader","20180216-2-3-non-invader",2.41399999999999,2.44699999999997,"1"
"1485","2","3",137.518,206.417,0.125,"20180216","non-invader","20180216-2-3-non-invader",0.105999999999995,0.489000000000004,"1"
"1486","2","3",135.704,210.623,1.148,"20180216","non-invader","20180216-2-3-non-invader",1.81399999999999,4.20599999999999,"1"
"1487","2","3",135.434,209.86,0.203,"20180216","non-invader","20180216-2-3-non-invader",0.27000000000001,0.762999999999977,"1"
"1488","2","3",135.694,210.584,0.193,"20180216","non-invader","20180216-2-3-non-invader",0.259999999999991,0.72399999999999,"1"
"1489","2","3",134.858,209.885,0.273,"20180216","non-invader","20180216-2-3-non-invader",0.835999999999984,0.699000000000012,"1"
"1490","2","3",135.502,208.188,0.455,"20180216","non-invader","20180216-2-3-non-invader",0.644000000000005,1.697,"1"
"1491","2","3",136.632,206.854,0.438,"20180216","non-invader","20180216-2-3-non-invader",1.13,1.33399999999997,"1"
"1492","2","3",138.868,205.177,0.701,"20180216","non-invader","20180216-2-3-non-invader",2.23599999999999,1.67700000000002,"1"
"1493","2","3",140.397,204.267,0.446,"20180216","non-invader","20180216-2-3-non-invader",1.529,0.909999999999997,"1"
"1494","2","3",141.259,203.933,0.232,"20180216","non-invader","20180216-2-3-non-invader",0.861999999999995,0.334000000000003,"1"
"1495","2","3",141.906,203.571,0.186,"20180216","non-invader","20180216-2-3-non-invader",0.64700000000002,0.361999999999995,"1"
"1496","2","3",143.25,203.202,0.349,"20180216","non-invader","20180216-2-3-non-invader",1.34399999999999,0.369,"1"
"1497","2","3",144.707,203.199,0.365,"20180216","non-invader","20180216-2-3-non-invader",1.45699999999999,0.0029999999999859,"1"
"1498","2","3",145.823,203.643,0.301,"20180216","non-invader","20180216-2-3-non-invader",1.11600000000001,0.443999999999988,"1"
"1499","2","3",146.275,204.881,0.33,"20180216","non-invader","20180216-2-3-non-invader",0.451999999999998,1.238,"2"
"1500","2","3",144.197,207.052,0.753,"20180216","non-invader","20180216-2-3-non-invader",2.078,2.17099999999999,"2"
"1501","2","3",135.478,208.648,2.222,"20180216","non-invader","20180216-2-3-non-invader",8.71899999999999,1.596,"1"
"1506","2","3",136.021,207.411,0.389,"20180216","non-invader","20180216-2-3-non-invader",1.00199999999998,1.18299999999999,"1"
"1507","2","3",137.735,206.025,0.552,"20180216","non-invader","20180216-2-3-non-invader",1.71400000000003,1.386,"1"
"1510","2","3",136.701,207.082,0.392,"20180216","non-invader","20180216-2-3-non-invader",1.17400000000001,1.03,"1"
"1511","2","3",135.792,208.062,0.335,"20180216","non-invader","20180216-2-3-non-invader",0.908999999999992,0.980000000000018,"1"
"1512","2","3",135.306,208.15,0.124,"20180216","non-invader","20180216-2-3-non-invader",0.48599999999999,0.0879999999999939,"2"
"1513","2","3",136.993,210.914,0.812,"20180216","non-invader","20180216-2-3-non-invader",1.68699999999998,2.76399999999998,"2"
"1514","2","3",134.214,212.462,0.797,"20180216","non-invader","20180216-2-3-non-invader",2.779,1.548,"2"
"1515","2","3",132.688,211.458,0.458,"20180216","non-invader","20180216-2-3-non-invader",1.52600000000001,1.00399999999999,"2"
"1516","2","3",135.394,208.02,1.096,"20180216","non-invader","20180216-2-3-non-invader",2.70600000000002,3.43799999999999,"2"
"1517","2","3",137.118,213.97,1.553,"20180216","non-invader","20180216-2-3-non-invader",1.72399999999999,5.94999999999999,"2"
"1518","2","3",135.861,215.36,0.469,"20180216","non-invader","20180216-2-3-non-invader",1.25700000000001,1.39000000000001,"2"
"1519","2","3",129.355,216.824,1.671,"20180216","non-invader","20180216-2-3-non-invader",6.506,1.464,"1"
"1520","2","3",129.207,216.053,0.197,"20180216","non-invader","20180216-2-3-non-invader",0.147999999999996,0.771000000000015,"1"
"1521","2","3",129.759,215.775,0.155,"20180216","non-invader","20180216-2-3-non-invader",0.551999999999992,0.277999999999992,"1"
"1522","2","3",128.641,215.182,0.317,"20180216","non-invader","20180216-2-3-non-invader",1.11799999999999,0.593000000000018,"1"
"1523","2","3",128.122,214.536,0.208,"20180216","non-invader","20180216-2-3-non-invader",0.518999999999977,0.645999999999987,"1"
"1527","2","3",128.738,214.177,0.178,"20180216","non-invader","20180216-2-3-non-invader",0.697000000000003,0.146000000000015,"1"
"1528","2","3",129.082,213.894,0.112,"20180216","non-invader","20180216-2-3-non-invader",0.343999999999994,0.282999999999987,"1"
"1529","2","3",129.496,213.575,0.131,"20180216","non-invader","20180216-2-3-non-invader",0.414000000000016,0.319000000000017,"1"
"1530","2","3",130.033,213.234,0.159,"20180216","non-invader","20180216-2-3-non-invader",0.536999999999978,0.34099999999998,"1"
"1531","2","3",128.844,212.637,0.334,"20180216","non-invader","20180216-2-3-non-invader",1.18899999999999,0.597000000000008,"2"
"1532","2","3",129.527,204.194,2.123,"20180216","non-invader","20180216-2-3-non-invader",0.682999999999993,8.44300000000001,"2"
"1533","2","3",120.848,202.96,2.197,"20180216","non-invader","20180216-2-3-non-invader",8.67899999999999,1.23399999999998,"2"
"1534","2","3",114.611,196.116,2.321,"20180216","non-invader","20180216-2-3-non-invader",6.23699999999999,6.84399999999999,"2"
"1535","2","3",123.095,196.456,2.128,"20180216","non-invader","20180216-2-3-non-invader",8.48399999999999,0.339999999999975,"2"
"1536","2","3",123.572,199.006,0.65,"20180216","non-invader","20180216-2-3-non-invader",0.477000000000004,2.55000000000001,"2"
"1537","2","3",121.109,206.015,1.862,"20180216","non-invader","20180216-2-3-non-invader",2.46300000000001,7.00899999999999,"2"
"1538","2","3",117.046,201.686,1.488,"20180216","non-invader","20180216-2-3-non-invader",4.06299999999999,4.32899999999998,"2"
"1539","2","3",117.813,197.151,1.153,"20180216","non-invader","20180216-2-3-non-invader",0.766999999999996,4.535,"2"
"1540","2","3",120.094,197.385,0.575,"20180216","non-invader","20180216-2-3-non-invader",2.28099999999999,0.23399999999998,"2"
"1541","2","3",121.104,198.591,0.394,"20180216","non-invader","20180216-2-3-non-invader",1.01000000000001,1.20600000000002,"2"
"1542","2","3",120.599,200.178,0.417,"20180216","non-invader","20180216-2-3-non-invader",0.504999999999995,1.58699999999999,"2"
"1543","2","3",118.932,198.217,0.645,"20180216","non-invader","20180216-2-3-non-invader",1.667,1.96099999999998,"2"
"1544","2","3",124.368,196.735,1.412,"20180216","non-invader","20180216-2-3-non-invader",5.43599999999999,1.482,"2"
"1545","2","3",125.967,201.264,1.204,"20180216","non-invader","20180216-2-3-non-invader",1.599,4.529,"2"
"1546","2","3",121.177,204.396,1.434,"20180216","non-invader","20180216-2-3-non-invader",4.78999999999999,3.13199999999998,"2"
"1547","2","3",122.015,199.564,1.229,"20180216","non-invader","20180216-2-3-non-invader",0.837999999999994,4.83199999999999,"2"
"1548","2","3",123.766,198.354,0.533,"20180216","non-invader","20180216-2-3-non-invader",1.751,1.20999999999998,"2"
"1549","2","3",127.725,203.449,1.617,"20180216","non-invader","20180216-2-3-non-invader",3.95899999999999,5.095,"2"
"1550","2","3",127.163,206.779,0.846,"20180216","non-invader","20180216-2-3-non-invader",0.561999999999998,3.32999999999998,"2"
"1551","2","3",124.911,209.301,0.848,"20180216","non-invader","20180216-2-3-non-invader",2.252,2.52199999999999,"2"
"1553","2","4",228.157,155.806,0.587,"20180216","non-invader","20180216-2-4-non-invader",2.125,0.982999999999976,"2"
"1554","2","4",227.409,149.062,1.701,"20180216","non-invader","20180216-2-4-non-invader",0.748000000000019,6.744,"2"
"1555","2","4",224.641,140.735,2.199,"20180216","non-invader","20180216-2-4-non-invader",2.768,8.327,"2"
"1556","2","4",217.063,144.358,2.105,"20180216","non-invader","20180216-2-4-non-invader",7.578,3.62299999999999,"2"
"1557","2","4",212.77,151.487,2.086,"20180216","non-invader","20180216-2-4-non-invader",4.29299999999998,7.12899999999999,"2"
"1558","2","4",206.352,161.502,2.981,"20180216","non-invader","20180216-2-4-non-invader",6.41800000000001,10.015,"2"
"1559","2","4",199.305,170.725,2.909,"20180216","non-invader","20180216-2-4-non-invader",7.047,9.22299999999998,"2"
"1560","2","4",192.668,174.093,1.865,"20180216","non-invader","20180216-2-4-non-invader",6.637,3.36799999999999,"2"
"1561","2","4",185.277,172.721,1.884,"20180216","non-invader","20180216-2-4-non-invader",7.39100000000002,1.37199999999999,"2"
"1562","2","4",183.421,168.139,1.239,"20180216","non-invader","20180216-2-4-non-invader",1.85599999999999,4.58199999999999,"2"
"1564","2","4",185.938,170.749,0.924,"20180216","non-invader","20180216-2-4-non-invader",2.30699999999999,2.87699999999998,"2"
"1565","2","4",176.663,172.501,2.366,"20180216","non-invader","20180216-2-4-non-invader",9.27499999999998,1.75200000000001,"2"
"1566","2","4",176.231,167.004,1.382,"20180216","non-invader","20180216-2-4-non-invader",0.432000000000016,5.49700000000001,"2"
"1567","2","4",178.434,162.963,1.154,"20180216","non-invader","20180216-2-4-non-invader",2.203,4.041,"2"
"1568","2","4",188.893,171.556,3.393,"20180216","non-invader","20180216-2-4-non-invader",10.459,8.59300000000002,"2"
"1569","2","4",191.927,179.687,2.175,"20180216","non-invader","20180216-2-4-non-invader",3.03399999999999,8.131,"2"
"1570","2","4",190.943,188.275,2.166,"20180216","non-invader","20180216-2-4-non-invader",0.98399999999998,8.58799999999999,"2"
"1571","2","4",186.845,196.76,2.362,"20180216","non-invader","20180216-2-4-non-invader",4.09800000000001,8.48499999999999,"2"
"1572","2","4",186.402,201.01,1.071,"20180216","non-invader","20180216-2-4-non-invader",0.443000000000012,4.25,"2"
"1573","2","4",186.487,202.086,0.27,"20180216","non-invader","20180216-2-4-non-invader",0.085000000000008,1.07600000000002,"2"
"1575","2","4",191.71,197.965,1.654,"20180216","non-invader","20180216-2-4-non-invader",5.24700000000001,4.001,"2"
"1576","2","4",192.753,199.61,0.488,"20180216","non-invader","20180216-2-4-non-invader",1.04299999999998,1.64500000000001,"2"
"1577","2","4",193.779,204.647,1.288,"20180216","non-invader","20180216-2-4-non-invader",1.02600000000001,5.03699999999998,"2"
"1578","2","4",193.458,208.432,0.952,"20180216","non-invader","20180216-2-4-non-invader",0.320999999999998,3.785,"2"
"1579","2","4",193.339,209.879,0.364,"20180216","non-invader","20180216-2-4-non-invader",0.119,1.447,"2"
"1580","2","4",191.637,207.558,0.721,"20180216","non-invader","20180216-2-4-non-invader",1.702,2.321,"2"
"1581","2","4",197.252,205.729,1.48,"20180216","non-invader","20180216-2-4-non-invader",5.61500000000001,1.82899999999998,"2"
