"","ClusterID","TID","X","Y","V","Movie","Type","ID","StepX","StepY","State"
"656","3","5",44.8,122.744,0.496,"20180206","invader","20180206-3-5-invader",0.226000000000006,1.94,"1"
"657","3","5",46.711,122.08,0.514,"20180206","invader","20180206-3-5-invader",1.911,0.664000000000001,"1"
"660","3","5",47.073,122.343,0.129,"20180206","invader","20180206-3-5-invader",0.192999999999998,0.471000000000004,"1"
"661","3","5",47.915,123.016,0.274,"20180206","invader","20180206-3-5-invader",0.841999999999999,0.673000000000002,"2"
"662","3","5",52.111,130.291,2.131,"20180206","invader","20180206-3-5-invader",4.196,7.27499999999999,"2"
"663","3","5",48.179,129.744,1.007,"20180206","invader","20180206-3-5-invader",3.932,0.546999999999997,"2"
"664","3","5",46.569,127.175,0.769,"20180206","invader","20180206-3-5-invader",1.61,2.569,"1"
"665","3","5",48.205,126.494,0.45,"20180206","invader","20180206-3-5-invader",1.636,0.680999999999997,"1"
"666","3","5",48.348,126.108,0.105,"20180206","invader","20180206-3-5-invader",0.143000000000001,0.385999999999996,"1"
"668","3","5",48.925,125.829,0.177,"20180206","invader","20180206-3-5-invader",0.689999999999998,0.0970000000000084,"2"
"669","3","5",52.621,132.5,1.936,"20180206","invader","20180206-3-5-invader",3.69600000000001,6.67100000000001,"2"
"670","3","5",51.05,135.858,0.941,"20180206","invader","20180206-3-5-invader",1.57100000000001,3.358,"2"
"671","3","5",49.28,137.393,0.595,"20180206","invader","20180206-3-5-invader",1.77,1.535,"2"
"672","3","5",49.091,138.346,0.247,"20180206","invader","20180206-3-5-invader",0.189,0.953000000000003,"2"
"674","3","5",41.749,133.658,2.199,"20180206","invader","20180206-3-5-invader",7.193,4.83300000000003,"2"
"675","3","5",43.767,131.061,0.835,"20180206","invader","20180206-3-5-invader",2.018,2.59699999999998,"1"
"676","3","5",44.419,129.511,0.427,"20180206","invader","20180206-3-5-invader",0.651999999999994,1.55000000000001,"1"
"677","3","5",44.681,128.909,0.166,"20180206","invader","20180206-3-5-invader",0.262,0.602000000000004,"1"
"679","3","5",44.944,128.991,0.114,"20180206","invader","20180206-3-5-invader",0.448,0.0450000000000159,"1"
"681","3","5",44.886,128.494,0.107,"20180206","invader","20180206-3-5-invader",0.179000000000002,0.38300000000001,"1"
"688","3","5",45.771,127.377,0.137,"20180206","invader","20180206-3-5-invader",0.286999999999999,0.457999999999998,"1"
"695","3","5",46.293,126.788,0.135,"20180206","invader","20180206-3-5-invader",0.423000000000002,0.325000000000003,"1"
"711","3","5",47.954,126.07,0.104,"20180206","invader","20180206-3-5-invader",0.408999999999999,0.0420000000000016,"1"
"713","3","5",48.35,125.828,0.111,"20180206","invader","20180206-3-5-invader",0.414999999999999,0.137999999999991,"1"
"714","3","5",48.819,126.089,0.136,"20180206","invader","20180206-3-5-invader",0.469000000000001,0.260999999999996,"1"
"715","3","5",49.556,126.79,0.258,"20180206","invader","20180206-3-5-invader",0.736999999999995,0.701000000000008,"1"
"716","3","5",50.27,127.675,0.289,"20180206","invader","20180206-3-5-invader",0.714000000000006,0.884999999999991,"1"
"717","3","5",51.299,129.418,0.514,"20180206","invader","20180206-3-5-invader",1.029,1.74300000000001,"1"
"718","3","5",53.539,133.412,1.162,"20180206","invader","20180206-3-5-invader",2.24,3.994,"1"
"719","3","5",53.755,133.772,0.106,"20180206","invader","20180206-3-5-invader",0.216000000000001,0.359999999999985,"1"
"728","3","5",53.135,134.645,0.215,"20180206","invader","20180206-3-5-invader",0.746000000000002,0.405000000000001,"1"
"729","3","5",51.587,134.907,0.398,"20180206","invader","20180206-3-5-invader",1.54799999999999,0.262,"1"
"730","3","5",49.653,134.925,0.491,"20180206","invader","20180206-3-5-invader",1.934,0.0180000000000007,"1"
"731","3","5",48.537,134.835,0.284,"20180206","invader","20180206-3-5-invader",1.116,0.0900000000000034,"1"
"732","3","5",47.946,134.662,0.156,"20180206","invader","20180206-3-5-invader",0.591000000000001,0.173000000000002,"1"
"733","3","5",47.314,134.353,0.179,"20180206","invader","20180206-3-5-invader",0.631999999999998,0.308999999999997,"1"
"734","3","5",46.827,134.116,0.137,"20180206","invader","20180206-3-5-invader",0.487000000000002,0.236999999999995,"1"
"735","3","5",46.227,133.105,0.298,"20180206","invader","20180206-3-5-invader",0.600000000000001,1.01100000000002,"1"
"736","3","5",46.8,129.712,0.873,"20180206","invader","20180206-3-5-invader",0.573,3.393,"1"
"737","3","5",49.381,128.451,0.729,"20180206","invader","20180206-3-5-invader",2.581,1.261,"1"
"738","3","5",50.907,128.975,0.41,"20180206","invader","20180206-3-5-invader",1.526,0.524000000000001,"1"
"739","3","5",51.078,130.221,0.319,"20180206","invader","20180206-3-5-invader",0.171000000000006,1.24600000000001,"1"
"740","3","5",50.63,132.509,0.592,"20180206","invader","20180206-3-5-invader",0.448,2.28799999999998,"1"
"741","3","5",49.953,133.954,0.405,"20180206","invader","20180206-3-5-invader",0.677,1.44500000000002,"1"
"742","3","5",48.64,135.007,0.427,"20180206","invader","20180206-3-5-invader",1.313,1.053,"1"
"743","3","5",48.059,135.279,0.163,"20180206","invader","20180206-3-5-invader",0.581000000000003,0.271999999999991,"1"
"744","3","5",47.593,135.532,0.135,"20180206","invader","20180206-3-5-invader",0.465999999999994,0.253000000000014,"2"
"746","3","5",53.713,132.085,1.875,"20180206","invader","20180206-3-5-invader",6.46,3.58099999999999,"1"
"747","3","5",54.179,131.871,0.13,"20180206","invader","20180206-3-5-invader",0.466000000000001,0.213999999999999,"1"
"748","3","5",54.415,132.275,0.119,"20180206","invader","20180206-3-5-invader",0.235999999999997,0.403999999999996,"1"
"749","3","5",54.849,133.68,0.373,"20180206","invader","20180206-3-5-invader",0.433999999999997,1.405,"1"
"750","3","5",55.177,134.605,0.249,"20180206","invader","20180206-3-5-invader",0.328000000000003,0.924999999999983,"1"
"751","3","5",55.677,135.878,0.347,"20180206","invader","20180206-3-5-invader",0.5,1.273,"1"
"752","3","5",56.312,137.219,0.377,"20180206","invader","20180206-3-5-invader",0.634999999999998,1.34100000000001,"1"
"753","3","5",57.156,138.516,0.393,"20180206","invader","20180206-3-5-invader",0.844000000000001,1.297,"1"
"754","3","5",57.44,138.928,0.127,"20180206","invader","20180206-3-5-invader",0.283999999999999,0.412000000000006,"1"
"755","3","5",58.255,140.309,0.407,"20180206","invader","20180206-3-5-invader",0.815000000000005,1.381,"1"
"756","3","5",58.5,141.274,0.253,"20180206","invader","20180206-3-5-invader",0.244999999999997,0.965000000000003,"1"
"757","3","5",59.098,141.965,0.232,"20180206","invader","20180206-3-5-invader",0.597999999999999,0.691000000000003,"1"
"758","3","5",59.927,143.864,0.526,"20180206","invader","20180206-3-5-invader",0.829000000000001,1.899,"1"
"759","3","5",60.54,145.127,0.357,"20180206","invader","20180206-3-5-invader",0.613,1.26300000000001,"1"
"760","3","5",60.747,145.685,0.151,"20180206","invader","20180206-3-5-invader",0.207000000000001,0.557999999999993,"1"
"762","3","5",61.201,146.174,0.126,"20180206","invader","20180206-3-5-invader",0.298999999999999,0.396000000000015,"1"
"769","3","5",62.244,147.189,0.142,"20180206","invader","20180206-3-5-invader",0.537999999999997,0.149000000000001,"1"
"770","3","5",63.394,147.495,0.302,"20180206","invader","20180206-3-5-invader",1.15,0.306000000000012,"1"
"771","3","5",64.188,147.501,0.202,"20180206","invader","20180206-3-5-invader",0.794000000000004,0.00600000000000023,"1"
"775","3","5",63.185,147.237,0.119,"20180206","invader","20180206-3-5-invader",0.469999999999999,0.0190000000000055,"1"
"778","3","5",61.858,147.949,0.277,"20180206","invader","20180206-3-5-invader",0.990000000000002,0.460000000000008,"1"
"779","3","5",60.446,148.681,0.404,"20180206","invader","20180206-3-5-invader",1.412,0.731999999999999,"1"
"780","3","5",55.372,150.572,1.374,"20180206","invader","20180206-3-5-invader",5.074,1.89099999999999,"1"
"787","3","5",55.019,150.907,0.122,"20180206","invader","20180206-3-5-invader",0.332999999999998,0.346000000000004,"1"
"788","3","5",57.017,149.787,0.581,"20180206","invader","20180206-3-5-invader",1.998,1.12,"1"
"789","3","5",58.425,149.444,0.368,"20180206","invader","20180206-3-5-invader",1.40799999999999,0.343000000000018,"1"
"791","3","5",59.298,148.532,0.241,"20180206","invader","20180206-3-5-invader",0.640000000000001,0.703999999999979,"1"
"792","3","5",59.665,148.119,0.14,"20180206","invader","20180206-3-5-invader",0.366999999999997,0.413000000000011,"1"
"793","3","5",60.087,146.774,0.358,"20180206","invader","20180206-3-5-invader",0.422000000000004,1.345,"1"
"794","3","5",59.939,146.385,0.105,"20180206","invader","20180206-3-5-invader",0.148000000000003,0.38900000000001,"1"
"796","3","5",60.361,147.272,0.237,"20180206","invader","20180206-3-5-invader",0.491,0.792000000000002,"1"
"799","3","5",60.254,146.567,0.193,"20180206","invader","20180206-3-5-invader",0.0110000000000028,0.757999999999981,"1"
"800","3","5",59.743,144.323,0.584,"20180206","invader","20180206-3-5-invader",0.510999999999996,2.244,"1"
"801","3","5",59.377,143.899,0.142,"20180206","invader","20180206-3-5-invader",0.366,0.424000000000007,"1"
"804","3","5",58.667,143.7,0.19,"20180206","invader","20180206-3-5-invader",0.747999999999998,0.0580000000000211,"1"
"806","3","7",167.135,95.001,0.202,"20180206","invader","20180206-3-7-invader",0.560999999999979,0.562000000000012,"2"
"807","3","7",167.284,98.668,0.931,"20180206","invader","20180206-3-7-invader",0.149000000000001,3.667,"2"
"808","3","7",166.288,101.341,0.724,"20180206","invader","20180206-3-7-invader",0.995999999999981,2.67299999999999,"1"
"809","3","7",166.106,102.481,0.293,"20180206","invader","20180206-3-7-invader",0.182000000000016,1.14,"1"
"810","3","7",165.114,103.39,0.341,"20180206","invader","20180206-3-7-invader",0.99199999999999,0.909000000000006,"1"
"811","3","7",164.603,104.598,0.333,"20180206","invader","20180206-3-7-invader",0.510999999999996,1.208,"1"
"813","3","7",164.52,105.68,0.293,"20180206","invader","20180206-3-7-invader",0.369999999999976,1.09400000000001,"1"
"814","3","7",164.344,106.909,0.315,"20180206","invader","20180206-3-7-invader",0.176000000000016,1.229,"1"
"815","3","7",164.877,109.207,0.599,"20180206","invader","20180206-3-7-invader",0.533000000000015,2.29799999999999,"1"
"816","3","7",165.659,111.613,0.642,"20180206","invader","20180206-3-7-invader",0.781999999999982,2.40600000000001,"1"
"817","3","7",165.776,112.27,0.169,"20180206","invader","20180206-3-7-invader",0.117000000000019,0.656999999999996,"1"
"820","3","7",165.621,113.298,0.117,"20180206","invader","20180206-3-7-invader",0.0979999999999848,0.451999999999998,"1"
"821","3","7",164.081,118.913,1.478,"20180206","invader","20180206-3-7-invader",1.54000000000002,5.61499999999999,"1"
"822","3","7",162.34,122.131,0.929,"20180206","invader","20180206-3-7-invader",1.74099999999999,3.218,"1"
"823","3","7",161.878,122.767,0.199,"20180206","invader","20180206-3-7-invader",0.462000000000018,0.635999999999996,"1"
"828","3","7",161.978,122.477,0.273,"20180206","invader","20180206-3-7-invader",0.626000000000005,0.875999999999991,"1"
"829","3","7",164.504,119.134,1.064,"20180206","invader","20180206-3-7-invader",2.52599999999998,3.343,"1"
"830","3","7",164.519,118.534,0.152,"20180206","invader","20180206-3-7-invader",0.0150000000000148,0.599999999999994,"1"
"831","3","7",164.986,118.448,0.121,"20180206","invader","20180206-3-7-invader",0.466999999999985,0.0860000000000127,"1"
"832","3","7",165.408,117.455,0.274,"20180206","invader","20180206-3-7-invader",0.421999999999997,0.992999999999995,"1"
"833","3","7",165.157,114.328,0.796,"20180206","invader","20180206-3-7-invader",0.250999999999976,3.127,"1"
"834","3","7",165.691,113.9,0.174,"20180206","invader","20180206-3-7-invader",0.533999999999992,0.427999999999997,"1"
"836","3","7",166.09,115.315,0.435,"20180206","invader","20180206-3-7-invader",0.260999999999996,1.693,"1"
"837","3","7",163.731,114.5,0.633,"20180206","invader","20180206-3-7-invader",2.35900000000001,0.814999999999998,"1"
"838","3","7",162.691,113.817,0.316,"20180206","invader","20180206-3-7-invader",1.03999999999999,0.683000000000007,"1"
"839","3","7",162.142,114.597,0.242,"20180206","invader","20180206-3-7-invader",0.549000000000007,0.780000000000001,"1"
"840","3","7",160.947,116.472,0.564,"20180206","invader","20180206-3-7-invader",1.19499999999999,1.875,"2"
"841","3","7",161.922,120.405,1.028,"20180206","invader","20180206-3-7-invader",0.974999999999994,3.93300000000001,"2"
"842","3","7",162.988,126.381,1.541,"20180206","invader","20180206-3-7-invader",1.066,5.976,"2"
"843","3","7",160.908,131.591,1.424,"20180206","invader","20180206-3-7-invader",2.08000000000001,5.21000000000001,"2"
"844","3","7",160.546,140.699,2.314,"20180206","invader","20180206-3-7-invader",0.361999999999995,9.108,"1"
"845","3","7",162.194,141.257,0.442,"20180206","invader","20180206-3-7-invader",1.648,0.557999999999993,"1"
"848","3","7",163.563,140.46,0.375,"20180206","invader","20180206-3-7-invader",1.37899999999999,0.527999999999992,"1"
"849","3","7",165.89,139.145,0.679,"20180206","invader","20180206-3-7-invader",2.327,1.315,"1"
"850","3","7",168.378,135.786,1.061,"20180206","invader","20180206-3-7-invader",2.488,3.35900000000001,"1"
"851","3","7",167.143,136.376,0.347,"20180206","invader","20180206-3-7-invader",1.23499999999999,0.590000000000003,"1"
"852","3","7",165.193,138.032,0.649,"20180206","invader","20180206-3-7-invader",1.94999999999999,1.65600000000001,"1"
"853","3","7",164.755,139.902,0.487,"20180206","invader","20180206-3-7-invader",0.438000000000017,1.86999999999998,"1"
"854","3","7",167.094,138.53,0.688,"20180206","invader","20180206-3-7-invader",2.339,1.37199999999999,"1"
"855","3","7",166.218,137.458,0.351,"20180206","invader","20180206-3-7-invader",0.876000000000005,1.072,"2"
"856","3","7",165.462,143.453,1.533,"20180206","invader","20180206-3-7-invader",0.756,5.995,"2"
"857","3","7",163.198,145.412,0.76,"20180206","invader","20180206-3-7-invader",2.26399999999998,1.959,"2"
"858","3","7",161.491,147.398,0.665,"20180206","invader","20180206-3-7-invader",1.70699999999999,1.98599999999999,"2"
"859","3","7",164.555,150.547,1.115,"20180206","invader","20180206-3-7-invader",3.06399999999999,3.149,"2"
"860","3","7",158.184,153.902,1.828,"20180206","invader","20180206-3-7-invader",6.37100000000001,3.35499999999999,"1"
"861","3","7",156.281,153.214,0.514,"20180206","invader","20180206-3-7-invader",1.90299999999999,0.687999999999988,"1"
"862","3","7",156.305,155.941,0.692,"20180206","invader","20180206-3-7-invader",0.0240000000000009,2.727,"1"
"863","3","7",153.213,156.719,0.809,"20180206","invader","20180206-3-7-invader",3.09200000000001,0.777999999999992,"1"
"864","3","7",151.271,156.51,0.496,"20180206","invader","20180206-3-7-invader",1.94200000000001,0.209000000000003,"1"
"865","3","7",149.987,156.204,0.335,"20180206","invader","20180206-3-7-invader",1.28399999999999,0.305999999999983,"1"
"866","3","7",149.418,156.065,0.149,"20180206","invader","20180206-3-7-invader",0.568999999999988,0.13900000000001,"1"
"867","3","7",148.951,156.13,0.12,"20180206","invader","20180206-3-7-invader",0.467000000000013,0.0649999999999977,"1"
"869","3","7",148.464,156.553,0.129,"20180206","invader","20180206-3-7-invader",0.307999999999993,0.405000000000001,"1"
"870","3","7",148.256,156.92,0.107,"20180206","invader","20180206-3-7-invader",0.207999999999998,0.36699999999999,"1"
"874","3","7",149.196,158.399,0.274,"20180206","invader","20180206-3-7-invader",0.784999999999997,0.739000000000004,"1"
"875","3","7",151.289,159.889,0.652,"20180206","invader","20180206-3-7-invader",2.09299999999999,1.49000000000001,"1"
"876","3","7",152.66,160.788,0.416,"20180206","invader","20180206-3-7-invader",1.37100000000001,0.899000000000001,"1"
"877","3","7",154.24,162.242,0.545,"20180206","invader","20180206-3-7-invader",1.58000000000001,1.45399999999998,"1"
"878","3","7",154.592,162.902,0.19,"20180206","invader","20180206-3-7-invader",0.352000000000004,0.659999999999997,"1"
"887","3","7",152.325,162.512,0.66,"20180206","invader","20180206-3-7-invader",2.30200000000002,1.21299999999999,"1"
"889","3","10",168.108,123.404,0.963,"20180206","invader","20180206-3-10-invader",3.62799999999999,1.10899999999999,"2"
"890","3","10",166.292,122.754,0.49,"20180206","invader","20180206-3-10-invader",1.816,0.649999999999991,"2"
"891","3","10",172.282,120.971,1.586,"20180206","invader","20180206-3-10-invader",5.99000000000001,1.783,"2"
"892","3","10",170.438,124.116,0.925,"20180206","invader","20180206-3-10-invader",1.84400000000002,3.145,"2"
"893","3","10",167.673,123.115,0.746,"20180206","invader","20180206-3-10-invader",2.76499999999999,1.001,"2"
"894","3","10",174.24,117.074,2.264,"20180206","invader","20180206-3-10-invader",6.56700000000001,6.041,"2"
"895","3","10",173.27,117.484,0.267,"20180206","invader","20180206-3-10-invader",0.969999999999999,0.409999999999997,"2"
"896","3","10",173.909,122.318,1.238,"20180206","invader","20180206-3-10-invader",0.638999999999982,4.834,"2"
"897","3","10",172.805,123.5,0.41,"20180206","invader","20180206-3-10-invader",1.10399999999998,1.182,"2"
"898","3","10",166.459,121.986,1.656,"20180206","invader","20180206-3-10-invader",6.346,1.514,"2"
"899","3","10",172.729,118.612,1.807,"20180206","invader","20180206-3-10-invader",6.27000000000001,3.37400000000001,"2"
"900","3","10",173.499,120.256,0.461,"20180206","invader","20180206-3-10-invader",0.769999999999982,1.64400000000001,"2"
"901","3","10",173.629,121.942,0.429,"20180206","invader","20180206-3-10-invader",0.129999999999995,1.68599999999999,"2"
"902","3","10",171.642,124.013,0.728,"20180206","invader","20180206-3-10-invader",1.98699999999999,2.07100000000001,"2"
"903","3","10",167.456,121.173,1.284,"20180206","invader","20180206-3-10-invader",4.18600000000001,2.84,"2"
"904","3","10",174.612,117.914,1.996,"20180206","invader","20180206-3-10-invader",7.15600000000001,3.259,"2"
"906","3","10",174.7,116.283,0.356,"20180206","invader","20180206-3-10-invader",0.117999999999995,1.396,"2"
"907","3","10",184.28,114.281,2.484,"20180206","invader","20180206-3-10-invader",9.58000000000001,2.002,"2"
"913","3","10",183.941,115.222,0.411,"20180206","invader","20180206-3-10-invader",0.439999999999998,1.55999999999999,"2"
"914","3","10",181.287,116.169,0.715,"20180206","invader","20180206-3-10-invader",2.654,0.947000000000003,"2"
"915","3","10",177.195,117.166,1.069,"20180206","invader","20180206-3-10-invader",4.09200000000001,0.997,"2"
"916","3","10",176.52,121.55,1.126,"20180206","invader","20180206-3-10-invader",0.674999999999983,4.384,"2"
"917","3","10",177.055,129.786,2.095,"20180206","invader","20180206-3-10-invader",0.534999999999997,8.236,"2"
"918","3","10",177.277,132.843,0.778,"20180206","invader","20180206-3-10-invader",0.22199999999998,3.05699999999999,"2"
"919","3","10",177.364,134.383,0.392,"20180206","invader","20180206-3-10-invader",0.0870000000000175,1.54000000000002,"2"
"920","3","10",177.5,135.681,0.331,"20180206","invader","20180206-3-10-invader",0.135999999999996,1.298,"2"
"921","3","10",179.856,138.213,0.878,"20180206","invader","20180206-3-10-invader",2.35599999999999,2.53199999999998,"2"
"922","3","10",178.066,140.441,0.725,"20180206","invader","20180206-3-10-invader",1.78999999999999,2.22800000000001,"2"
"923","3","10",168.68,148.614,3.159,"20180206","invader","20180206-3-10-invader",9.386,8.173,"2"
"924","3","10",163.79,147.39,1.279,"20180206","invader","20180206-3-10-invader",4.89000000000001,1.22400000000002,"1"
"925","3","10",163.291,145.816,0.419,"20180206","invader","20180206-3-10-invader",0.498999999999995,1.57399999999998,"1"
"926","3","10",165.949,144.978,0.707,"20180206","invader","20180206-3-10-invader",2.65800000000002,0.837999999999994,"1"
"927","3","10",167.221,145.526,0.351,"20180206","invader","20180206-3-10-invader",1.27199999999999,0.548000000000002,"1"
"928","3","10",168.519,146.183,0.369,"20180206","invader","20180206-3-10-invader",1.298,0.656999999999982,"1"
"929","3","10",168.553,146.642,0.117,"20180206","invader","20180206-3-10-invader",0.0339999999999918,0.459000000000003,"1"
"930","3","10",168.056,147.335,0.216,"20180206","invader","20180206-3-10-invader",0.496999999999986,0.693000000000012,"1"
"931","3","10",167.153,147.794,0.257,"20180206","invader","20180206-3-10-invader",0.90300000000002,0.459000000000003,"1"
"932","3","10",166.043,148.112,0.293,"20180206","invader","20180206-3-10-invader",1.10999999999999,0.317999999999984,"1"
"933","3","10",164.421,147.954,0.413,"20180206","invader","20180206-3-10-invader",1.62200000000001,0.157999999999987,"1"
"934","3","10",162.304,147.738,0.54,"20180206","invader","20180206-3-10-invader",2.11699999999999,0.216000000000008,"1"
"935","3","10",160.528,147.699,0.451,"20180206","invader","20180206-3-10-invader",1.77600000000001,0.0389999999999873,"1"
"936","3","10",159.631,148.078,0.247,"20180206","invader","20180206-3-10-invader",0.896999999999991,0.378999999999991,"1"
"937","3","10",158.561,148.856,0.336,"20180206","invader","20180206-3-10-invader",1.06999999999999,0.777999999999992,"1"
"938","3","10",157.241,150.24,0.485,"20180206","invader","20180206-3-10-invader",1.31999999999999,1.38400000000001,"1"
"939","3","10",156.633,151.443,0.342,"20180206","invader","20180206-3-10-invader",0.608000000000004,1.203,"1"
"940","3","10",157.824,153.488,0.601,"20180206","invader","20180206-3-10-invader",1.191,2.04499999999999,"1"
"941","3","10",162.85,154.849,1.322,"20180206","invader","20180206-3-10-invader",5.02599999999998,1.36099999999999,"1"
"942","3","10",163.311,154.419,0.16,"20180206","invader","20180206-3-10-invader",0.461000000000013,0.429999999999978,"1"
"943","3","10",163.453,154.027,0.106,"20180206","invader","20180206-3-10-invader",0.141999999999996,0.392000000000024,"1"
"944","3","10",163.926,153.338,0.212,"20180206","invader","20180206-3-10-invader",0.472999999999985,0.688999999999993,"1"
"946","3","10",164.05,152.245,0.254,"20180206","invader","20180206-3-10-invader",0.0589999999999975,1,"1"
"947","3","10",161.843,148.964,1.004,"20180206","invader","20180206-3-10-invader",2.20700000000002,3.28100000000001,"1"
"948","3","10",158.232,147.631,0.977,"20180206","invader","20180206-3-10-invader",3.61099999999999,1.333,"1"
"949","3","10",156.949,148.231,0.36,"20180206","invader","20180206-3-10-invader",1.28299999999999,0.599999999999994,"1"
"953","3","10",157.012,149.163,0.192,"20180206","invader","20180206-3-10-invader",0.556999999999988,0.513000000000005,"1"
"954","3","10",157.711,150.062,0.289,"20180206","invader","20180206-3-10-invader",0.699000000000012,0.899000000000001,"1"
"955","3","10",158.978,153.02,0.817,"20180206","invader","20180206-3-10-invader",1.267,2.958,"1"
"956","3","10",159.557,154.957,0.513,"20180206","invader","20180206-3-10-invader",0.578999999999979,1.93699999999998,"1"
"957","3","10",160.132,157.575,0.68,"20180206","invader","20180206-3-10-invader",0.575000000000017,2.61799999999999,"1"
"958","3","10",160.264,158.418,0.216,"20180206","invader","20180206-3-10-invader",0.132000000000005,0.843000000000018,"1"
"961","3","10",159.888,157.654,0.285,"20180206","invader","20180206-3-10-invader",0.566000000000003,0.971000000000004,"2"
"962","3","10",156.605,154.683,1.124,"20180206","invader","20180206-3-10-invader",3.28300000000002,2.971,"2"
"963","3","10",153.561,152.399,0.966,"20180206","invader","20180206-3-10-invader",3.04399999999998,2.28399999999999,"2"
"964","3","10",154.306,154.728,0.621,"20180206","invader","20180206-3-10-invader",0.745000000000005,2.32900000000001,"2"
"965","3","10",158.413,152.464,1.19,"20180206","invader","20180206-3-10-invader",4.107,2.26400000000001,"2"
"967","1","1",171.418,108.942,2.112,"20180216","invader","20180216-1-1-invader",0.594999999999999,8.408,"2"
"968","1","1",181.903,106.972,2.674,"20180216","invader","20180216-1-1-invader",10.485,1.97,"2"
"969","1","1",189.894,111.386,2.288,"20180216","invader","20180216-1-1-invader",7.99100000000001,4.414,"2"
"970","1","1",187.726,123.904,3.184,"20180216","invader","20180216-1-1-invader",2.16800000000001,12.518,"2"
"971","1","1",185.562,128.139,1.192,"20180216","invader","20180216-1-1-invader",2.16399999999999,4.23500000000001,"2"
"972","1","1",175.116,140.779,4.11,"20180216","invader","20180216-1-1-invader",10.446,12.64,"2"
"973","1","1",164.426,149.151,3.403,"20180216","invader","20180216-1-1-invader",10.69,8.37200000000001,"1"
"974","1","1",162.05,149.658,0.609,"20180216","invader","20180216-1-1-invader",2.37599999999998,0.506999999999977,"1"
"975","1","1",160.072,150.502,0.539,"20180216","invader","20180216-1-1-invader",1.97800000000001,0.844000000000023,"1"
"976","1","1",160.2,151.255,0.191,"20180216","invader","20180216-1-1-invader",0.127999999999986,0.752999999999986,"1"
"977","1","1",160.673,151.126,0.123,"20180216","invader","20180216-1-1-invader",0.473000000000013,0.128999999999991,"1"
"978","1","1",159.868,154.376,0.839,"20180216","invader","20180216-1-1-invader",0.805000000000007,3.25,"1"
"979","1","1",159.735,157.453,0.772,"20180216","invader","20180216-1-1-invader",0.132999999999981,3.077,"1"
"980","1","1",159.956,159.432,0.499,"20180216","invader","20180216-1-1-invader",0.220999999999975,1.97899999999998,"1"
"981","1","1",160.258,160.311,0.233,"20180216","invader","20180216-1-1-invader",0.302000000000021,0.879000000000019,"1"
"982","1","1",160.443,160.752,0.12,"20180216","invader","20180216-1-1-invader",0.185000000000002,0.441000000000003,"1"
"983","1","1",160.928,161.382,0.199,"20180216","invader","20180216-1-1-invader",0.484999999999985,0.629999999999995,"2"
"984","1","1",162.464,157.244,1.106,"20180216","invader","20180216-1-1-invader",1.536,4.13800000000001,"2"
"985","1","1",165.703,155.137,0.969,"20180216","invader","20180216-1-1-invader",3.239,2.107,"2"
"986","1","1",167.183,156.891,0.575,"20180216","invader","20180216-1-1-invader",1.47999999999999,1.75399999999999,"2"
"988","1","2",190.856,112.103,2.579,"20180216","invader","20180216-1-2-invader",1.65299999999999,10.158,"2"
"989","1","2",184.169,122.483,3.095,"20180216","invader","20180216-1-2-invader",6.68699999999998,10.38,"2"
"990","1","2",172.67,133.227,3.944,"20180216","invader","20180216-1-2-invader",11.499,10.744,"2"
"991","1","2",166.41,143.73,3.065,"20180216","invader","20180216-1-2-invader",6.25999999999999,10.503,"2"
"992","1","2",174.062,146.343,2.026,"20180216","invader","20180216-1-2-invader",7.65200000000002,2.613,"2"
"993","1","2",165.938,142.9,2.211,"20180216","invader","20180216-1-2-invader",8.12400000000002,3.44299999999998,"2"
"994","1","2",170.868,145.767,1.429,"20180216","invader","20180216-1-2-invader",4.93000000000001,2.86699999999999,"2"
"995","1","2",173.139,137.511,2.146,"20180216","invader","20180216-1-2-invader",2.27100000000002,8.256,"1"
"996","1","2",171.131,135.483,0.715,"20180216","invader","20180216-1-2-invader",2.00800000000001,2.02799999999999,"1"
"997","1","2",171.266,134.383,0.278,"20180216","invader","20180216-1-2-invader",0.134999999999991,1.09999999999999,"1"
"998","1","2",172.225,133.145,0.393,"20180216","invader","20180216-1-2-invader",0.959000000000003,1.238,"1"
"999","1","2",170.565,135.952,0.817,"20180216","invader","20180216-1-2-invader",1.66,2.80699999999999,"1"
"1000","1","2",169.828,136.46,0.224,"20180216","invader","20180216-1-2-invader",0.736999999999995,0.50800000000001,"2"
"1001","1","2",165.563,134.863,1.142,"20180216","invader","20180216-1-2-invader",4.26500000000001,1.59700000000001,"2"
"1002","1","2",179.497,130.026,3.697,"20180216","invader","20180216-1-2-invader",13.934,4.83699999999999,"2"
"1003","1","2",178.127,135.842,1.497,"20180216","invader","20180216-1-2-invader",1.37,5.816,"2"
"1004","1","2",170.456,135.199,1.929,"20180216","invader","20180216-1-2-invader",7.67100000000002,0.643000000000001,"2"
"1005","1","2",172.61,121.89,3.379,"20180216","invader","20180216-1-2-invader",2.15400000000002,13.309,"2"
"1006","1","2",176.604,126.25,1.482,"20180216","invader","20180216-1-2-invader",3.994,4.36,"2"
"1007","1","2",167.463,128.805,2.379,"20180216","invader","20180216-1-2-invader",9.14100000000002,2.55500000000001,"2"
"1008","1","2",163.08,126.369,1.257,"20180216","invader","20180216-1-2-invader",4.38299999999998,2.43600000000001,"2"
"1009","1","2",165.684,127.792,0.744,"20180216","invader","20180216-1-2-invader",2.60399999999998,1.423,"2"
